Time (ms),Position Data for Clock Game(mm)
,x,y,z
3458.588,-28.7787742615,230.995895386,76.6926574707,
3467.283,-29.4141273499,232.862731934,76.5168151855,
3475.979,-30.0417671204,234.823638916,76.5196533203,
3484.674,-30.6503925323,236.540771484,76.478767395,
3493.37,-31.4122486115,238.3331604,76.1309356689,
3502.066,-31.9613494873,239.978103638,76.2205505371,
3510.761,-32.5414733887,241.799499512,76.2838897705,
3519.457,-33.0803604126,243.395370483,76.3100509644,
3528.152,-33.5831108093,244.969619751,76.3886489868,
3536.848,-33.9857749939,246.31854248,76.4839019775,
3545.544,-34.3528289795,247.604782104,76.4844894409,
3554.244,-34.7335548401,249.019180298,76.4033126831,
3562.945,-35.0827293396,250.42477417,76.2233200073,
3571.645,-35.3305664062,251.697723389,76.1876144409,
3580.346,-35.5960044861,252.843460083,76.0590438843,
3589.047,-35.7796516418,253.926254272,76.0677032471,
3597.747,-35.9640579224,254.867462158,76.0939788818,
3606.448,-36.1988372803,255.826660156,76.0946807861,
3615.148,-36.3631973267,256.494903564,76.0915527344,
3623.849,-36.6503105164,257.365875244,76.1486587524,
3632.55,-37.0404663086,258.466644287,75.9025878906,
3641.25,-37.1712684631,259.233673096,76.1027603149,
3649.951,-37.3634529114,260.106109619,76.0824203491,
3658.651,-37.5242881775,260.926269531,76.0998458862,
3667.352,-37.7232551575,261.748748779,76.1109924316,
3676.053,-37.8374786377,262.439788818,76.1595611572,
3684.753,-37.9338645935,263.248352051,76.248260498,
3693.454,-37.9359893799,263.523620605,76.1957473755,
3702.154,-37.9082221985,263.803955078,76.1608886719,
3710.855,-37.9173126221,264.155517578,76.2352600098,
3719.556,-37.9683685303,264.560791016,76.1841812134,
3728.256,-37.9858779907,264.781433105,76.135848999,
3736.957,-38.1007194519,265.29864502,76.2094116211,
3745.657,-38.1977500916,265.58795166,76.2120742798,
3754.358,-38.3237991333,265.963287354,76.2255935669,
3763.059,-38.4834823608,266.404022217,76.372177124,
3771.759,-38.704788208,266.933410645,76.4451751709,
3780.46,-38.9222602844,267.52255249,76.5245895386,
3789.16,-39.1018257141,267.904083252,76.634979248,
3797.861,-39.2043952942,268.208129883,76.7981414795,
3806.562,-39.3620872498,268.648712158,76.8616409302,
3815.262,-39.3801841736,268.803375244,77.0432891846,
3823.963,-39.4862213135,269.246307373,77.1798171997,
3832.663,-39.5532302856,269.44354248,77.1909103394,
3841.364,-39.5792312622,269.596923828,77.4366226196,
3850.065,-39.682964325,269.945831299,77.6234817505,
3858.765,-39.7099571228,269.882843018,77.8194122314,
3867.466,-39.897769928,270.314575195,78.051651001,
3876.166,-40.0512886047,270.336578369,78.1546783447,
3884.867,-40.2804985046,270.56149292,78.2879562378,
3893.568,-40.4495773315,270.473266602,78.2810897827,
3902.268,-40.545173645,270.215118408,78.3938674927,
3910.969,-40.7510795593,270.230865479,78.512550354,
3919.669,-40.9715118408,270.296234131,78.6886825562,
3928.37,-41.2380027771,270.394256592,78.9237823486,
3937.071,-41.4983634949,270.60647583,79.3161621094,
3945.771,-41.8443908691,270.811859131,79.5195236206,
3954.472,-42.1845703125,270.589294434,79.3231277466,
3963.172,-42.4138374329,270.562316895,79.6038970947,
3971.873,-42.5885658264,270.177276611,79.7507705688,
3980.574,-42.7506065369,269.872497559,79.9322280884,
3989.274,-42.9395942688,269.563140869,79.8750457764,
3997.975,-43.0361785889,269.302978516,80.1313476562,
4006.675,-43.1536254883,269.028961182,80.2733840942,
4015.376,-43.2490081787,268.696990967,80.3282012939,
4024.077,-43.2898368835,268.143493652,80.3016433716,
4032.777,-43.5026817322,268.073669434,80.2994842529,
4041.478,-43.7601928711,268.205780029,80.2196502686,
4050.178,-43.8574905396,268.138580322,80.3151016235,
4058.879,-43.8803863525,267.643463135,80.247253418,
4067.58,-43.9182739258,267.392120361,80.1119689941,
4076.28,-43.9746131897,267.382171631,79.999206543,
4084.981,-43.8770065308,267.11529541,80.0269012451,
4093.681,-43.700553894,266.770111084,79.9358673096,
4102.382,-43.467502594,266.563140869,79.921661377,
4111.083,-43.2539024353,266.53817749,79.8265686035,
4119.783,-43.0323295593,266.439575195,79.6891860962,
4128.484,-42.7587165833,266.457946777,79.8099975586,
4137.184,-42.4412231445,266.14453125,79.7952194214,
4145.885,-42.0769729614,265.680328369,79.7363433838,
4154.586,-41.7361373901,265.221923828,79.5109634399,
4163.286,-41.3489646912,264.682342529,79.3748779297,
4171.987,-40.8940200806,263.947784424,79.2324829102,
4180.687,-40.4510002136,263.249816895,79.1087799072,
4189.388,-40.0450820923,262.543426514,78.9307403564,
4198.089,-39.6001281738,261.549621582,78.6647415161,
4206.789,-39.1234054565,260.218536377,78.3329086304,
4215.49,-38.6247673035,258.845367432,78.1317672729,
4224.19,-38.1523513794,257.224517822,77.7034072876,
4232.891,-37.5828132629,255.500366211,77.6199111938,
4241.592,-37.0934143066,253.291748047,77.2085723877,
4250.292,-36.7140197754,251.382675171,76.96459198,
4258.993,-36.2855834961,249.001617432,76.7187423706,
4267.693,-35.9054298401,246.815856934,76.6214141846,
4276.394,-35.5250015259,244.277175903,76.4458770752,
4285.095,-35.2597618103,241.910552979,76.2626495361,
4293.795,-34.9919281006,239.257797241,76.0777587891,
4302.496,-34.7774467468,236.651199341,75.9873046875,
4328.598,-34.2957611084,229.787368774,75.6814422607,
4337.298,-34.1915245056,225.899276733,75.6756820679,
4345.999,-34.0752792358,222.223876953,75.6879806519,
4354.699,-34.0172996521,218.882064819,75.632850647,
4363.4,-33.8924331665,215.628158569,75.7310638428,
4372.101,-33.7369155884,212.280761719,75.7046966553,
4380.801,-33.5921401978,209.0887146,75.6909790039,
4389.502,-33.5720748901,206.058456421,75.5475234985,
4398.202,-33.4959983826,203.031509399,75.5220947266,
4406.903,-33.3997688293,199.961975098,75.5699234009,
4415.604,-33.2892074585,196.767501831,75.6433334351,
4424.304,-33.2939682007,193.75718689,75.6766738892,-12.3682079315,163.323013306,162.652420044,
4433.005,-33.2289810181,190.663345337,75.7302246094,-12.2018899918,162.062026978,162.80241394,
4441.705,-33.1537132263,187.586151123,75.8138198853,
4450.406,-33.1498985291,184.779800415,75.8032989502,
4459.107,-33.0254249573,181.981903076,75.9107055664,
4467.807,-32.9112739563,179.211654663,75.8416213989,
4476.508,-32.7438545227,176.570068359,75.9367523193,
4485.208,-32.6089782715,174.066757202,75.9753646851,
4493.909,-32.4918479919,171.675872803,76.0601119995,
4502.61,-32.3258628845,169.289749146,76.2518310547,
4511.31,-32.171131134,166.851028442,76.4017105103,
4520.011,-32.0706367493,164.616363525,76.5711898804,
4528.711,-31.9289035797,162.429260254,76.8029022217,
4537.412,-31.7728786469,160.378036499,77.0593719482,
4546.113,-31.6030025482,158.29057312,77.1925964355,
4554.813,-31.5103607178,156.43586731,77.2356033325,
4563.514,-31.3626537323,154.757980347,77.4764785767,
4572.214,-31.2787647247,153.205871582,77.6491928101,
4580.915,-31.16340065,151.630065918,77.8439559937,
4589.616,-31.064573288,150.111541748,77.9871826172,
4598.316,-30.9711017609,148.702606201,78.1198196411,
4607.017,-30.873544693,147.384078979,78.3015594482,
4615.717,-30.7963600159,146.162719727,78.4042892456,
4624.418,-30.6868991852,144.969940186,78.529045105,
4633.119,-30.5606231689,143.761566162,78.6371307373,
4641.819,-30.4547214508,142.697784424,78.8027954102,
4650.52,-30.364818573,141.722305298,78.9673690796,
4659.22,-30.3003177643,140.85446167,79.2297821045,
4667.921,-30.3103904724,140.038665771,79.3654327393,
4676.622,-30.5134181976,139.343826294,79.2012786865,
4685.322,-30.5114059448,138.65512085,79.5432281494,
4694.023,-30.5445766449,137.95274353,79.8040237427,
4702.723,-30.5736751556,137.206558228,80.0170440674,
4711.424,-30.6107940674,136.532150269,80.3036499023,
4720.125,-30.689535141,135.910140991,80.5944061279,
4728.825,-30.8709106445,135.270736694,80.6215209961,
4737.526,-31.0151844025,134.5887146,80.6902313232,
4746.226,-31.1648902893,133.964706421,80.739151001,
4754.927,-31.2846164703,133.300064087,80.7432250977,
4763.628,-31.2239704132,132.718399048,81.1373519897,
4772.328,-31.2134017944,132.228012085,81.3575668335,
4781.029,-31.1984233856,131.850128174,81.5516586304,
4789.729,-31.2695827484,131.565139771,81.6050949097,
4798.43,-31.3457870483,131.194000244,81.5047073364,
4807.131,-31.3079929352,130.830780029,81.6060638428,
4815.831,-31.3251399994,130.469268799,81.549369812,
4824.532,-31.31681633,130.126739502,81.601852417,
4833.232,-31.1845722198,129.822540283,81.8536605835,
4841.933,-31.1933670044,129.579956055,81.8541641235,
4850.634,-31.2418136597,129.313858032,81.7562789917,
4859.334,-31.1634883881,129.083831787,81.9680480957,
4868.035,-31.2081871033,128.858413696,81.8664474487,
4876.735,-31.400806427,128.642425537,81.5219116211,
4885.436,-31.3248653412,128.43031311,81.647819519,
4894.137,-31.3227577209,128.227096558,81.6081619263,
4902.837,-31.2771453857,128.053131104,81.5959014893,
4911.538,-31.2417259216,127.974861145,81.6097640991,
4920.238,-31.2275466919,127.96534729,81.629776001,
4928.939,-31.3143100739,128.014968872,81.4182434082,
4937.64,-31.2477035522,128.106887817,81.4800949097,
4946.34,-31.1107711792,128.238113403,81.6697769165,
4955.041,-31.1617202759,128.366363525,81.4740066528,
4963.741,-31.1513462067,128.482376099,81.4238967896,
4972.442,-31.1143550873,128.61605835,81.4869384766,
4981.143,-31.0069789886,128.703430176,81.6117324829,
4989.843,-31.02085495,128.790496826,81.5102310181,
4998.544,-30.8964176178,128.904525757,81.6310195923,
5007.244,-30.7814998627,129.057907104,81.6596755981,
5015.945,-30.8049182892,129.246932983,81.3798446655,
5024.646,-30.6739788055,129.514831543,81.3308410645,
5033.346,-30.628528595,129.801651001,81.0161743164,
5042.047,-30.4054012299,130.118438721,80.9955825806,
5050.747,-30.1111030579,130.409469604,81.0199966431,
5059.448,-29.9219303131,130.705749512,80.7301330566,
5068.149,-29.5262374878,130.964828491,80.778465271,
5076.849,-29.1623325348,131.206054688,80.7375869751,
5085.55,-28.8869361877,131.343322754,80.4188232422,
5094.25,-28.4976654053,131.455108643,80.2020645142,
5102.951,-28.1577148438,131.608856201,79.8187637329,
5111.652,-27.6735992432,131.776000977,79.5201797485,
5120.352,-27.299200058,132.025650024,78.8493270874,
5129.053,-26.6037731171,132.326828003,78.5614700317,
5137.753,-25.9606933594,132.645233154,77.8136138916,
5146.454,-25.0007305145,132.898376465,77.4714660645,
5155.155,-24.0812911987,133.169219971,76.7903137207,
5163.855,-22.9043941498,133.467605591,76.3922271729,
5172.556,-21.5669746399,133.688980103,75.941116333,
5181.256,-20.1202449799,133.890579224,75.4266662598,
5189.957,-18.537153244,134.113327026,74.7589950562,
5198.658,-16.819519043,134.400177002,74.0365447998,
5207.358,-14.9683542252,134.664825439,73.1977157593,
5216.059,-12.9859170914,134.883529663,72.276222229,
5224.759,-10.9619503021,135.150436401,71.2215805054,
5233.46,-8.76339912415,135.355606079,70.2231369019,
5242.161,-6.44949293137,135.524688721,69.1815109253,
5250.861,-4.03932380676,135.690887451,68.0242004395,
5259.562,-1.52323687077,135.840408325,66.7483444214,
5268.262,1.13009989262,135.915527344,65.5074081421,
5276.963,3.90533304214,136.078811646,64.2734832764,
5285.664,6.75889348984,136.21963501,62.9153785706,
5294.364,9.74682331085,136.369934082,61.5475006104,
5303.065,12.7585268021,136.516098022,60.0457839966,
5311.765,15.9100008011,136.610137939,58.5729827881,
5320.466,19.1567153931,136.771759033,57.0924949646,
5329.167,22.4892616272,137.009002686,55.5510864258,
5337.867,25.9499378204,137.210464478,54.1167182922,
5346.568,29.4821300507,137.45489502,52.6363983154,
5355.268,33.0704498291,137.591918945,51.1235580444,
5363.969,36.7480697632,137.697433472,49.6260147095,
5372.67,40.4875602722,137.767471313,48.1633911133,
5381.37,44.23802948,137.854202271,46.7730941772,
5390.071,47.9843254089,137.899856567,45.2629432678,
5398.771,51.7705001831,137.927749634,43.8942222595,
5407.472,55.5555686951,137.939453125,42.3990402222,
5433.574,65.6349334717,137.949234009,38.687297821,
5442.274,70.1028213501,137.8230896,37.1049766541,
5450.975,74.2211837769,137.669784546,35.7741508484,
5459.676,78.0823898315,137.477935791,34.3997001648,
5468.376,81.7932281494,137.256500244,33.1859283447,
5477.077,85.3915557861,137.01713562,31.8905735016,
5485.777,88.8960342407,136.732376099,30.7977561951,
5494.478,92.3509140015,136.400634766,29.6090316772,
5503.179,95.7229919434,136.036560059,28.6047935486,
5511.879,99.0431289673,135.620819092,27.553571701,
5520.58,102.306816101,135.209136963,26.57447052,
5529.28,105.504119873,134.842468262,25.6751060486,
5537.981,108.558494568,134.48576355,24.8705558777,
5546.682,111.509361267,134.18800354,24.083770752,
5555.382,114.374069214,133.929840088,23.2793636322,
5564.083,117.211967468,133.734771729,22.5797538757,
5572.783,119.960250854,133.48236084,21.9329662323,
5581.484,122.654495239,133.221878052,21.228433609,
5590.185,125.340934753,132.954925537,20.6466999054,
5598.885,127.88520813,132.562332153,20.0076408386,
5607.586,130.443405151,132.18637085,19.4438362122,
5616.286,132.958099365,131.771469116,18.8705463409,
5624.987,135.456665039,131.384674072,18.3427715302,
5633.688,137.913406372,131.026000977,17.8402175903,
5642.388,140.299468994,130.711044312,17.3540287018,
5651.089,142.556243896,130.375396729,16.8806591034,
5659.789,144.749145508,130.067993164,16.4018573761,
5668.49,146.935256958,129.806350708,15.9631204605,
5677.191,149.032669067,129.487106323,15.4819355011,
5685.891,151.067901611,129.181869507,15.1535644531,
5694.592,152.969024658,128.783691406,14.9230422974,
5703.292,154.705276489,128.286224365,14.6791982651,
5711.993,156.36114502,127.7862854,14.5338821411,
5720.694,157.956237793,127.298660278,14.3510379791,
5729.394,159.27053833,126.696731567,14.2337732315,
5738.095,160.745742798,126.319923401,14.1241865158,
5746.795,161.942184448,125.77633667,13.9833936691,
5755.496,163.180023193,125.342315674,13.8806390762,
5764.197,164.44720459,124.977264404,13.8034725189,
5772.897,165.596801758,124.550308228,13.7092123032,
5781.598,166.661895752,124.109420776,13.6029396057,
5790.298,167.545928955,123.540016174,13.5602035522,
5798.999,168.623184204,123.155090332,13.4777269363,
5807.7,169.656311035,122.756919861,13.5050239563,
5816.4,170.594482422,122.318588257,13.5213117599,
5825.101,171.587127686,121.946647644,13.3835754395,
5833.801,172.469406128,121.579040527,13.3654823303,
5842.502,173.383651733,121.264648438,13.3356485367,
5851.203,174.072021484,120.844116211,13.3172340393,
5859.903,174.788513184,120.483268738,13.3136291504,
5868.604,175.555282593,120.187507629,13.2823286057,
5877.304,176.350662231,119.945091248,13.2205858231,
5886.005,177.23614502,119.766471863,13.2786798477,
5894.706,178.048934937,119.552642822,13.2066507339,
5903.406,178.765151978,119.306488037,13.1496353149,
5912.107,179.371368408,118.983901978,13.1640462875,
5920.807,179.7943573,118.600639343,13.1981592178,
5929.508,180.396621704,118.328910828,13.3030996323,
5938.209,180.571456909,117.837928772,13.1943721771,
5946.909,180.980957031,117.580703735,13.276925087,
5955.61,181.487503052,117.3960495,13.0880050659,
5964.31,181.794998169,117.188087463,13.146188736,
5973.011,182.098892212,116.98400116,13.2032403946,
5981.712,182.374542236,116.755004883,13.2412433624,
5990.412,182.622406006,116.518608093,13.2007846832,
5999.113,182.851196289,116.284469604,13.1137895584,
6007.813,183.010055542,116.064743042,13.177728653,
6016.514,183.027526855,115.779983521,13.1307277679,
6025.215,182.92930603,115.454193115,13.2176866531,
6033.915,182.673660278,115.11693573,13.261847496,
6042.616,182.710235596,115.065467834,13.2763843536,
6051.316,182.456954956,114.894309998,13.3091392517,
6060.017,182.328216553,114.737190247,13.5478620529,
6068.718,182.432006836,114.932563782,13.3875417709,
6077.418,182.359115601,115.076339722,13.4056177139,
6086.119,182.23348999,115.206306458,13.3922948837,
6094.819,182.136047363,115.379257202,13.3747739792,
6103.52,181.729354858,115.366241455,13.4205980301,
6112.221,181.542709351,115.484794617,13.4406280518,
6120.921,181.35144043,115.641342163,13.3560228348,
6129.622,181.075531006,115.765304565,13.3730926514,
6138.322,181.010574341,116.16493988,13.4921646118,
6147.023,180.810211182,116.552986145,13.4039955139,
6155.724,180.572143555,117.010818481,13.5054588318,
6164.424,180.136642456,117.465545654,13.5501375198,
6173.125,179.90788269,118.055664062,13.3475151062,
6181.825,179.451324463,118.678314209,13.4998903275,
6190.526,179.019515991,119.414260864,13.6732311249,
6199.227,178.55796814,120.186141968,13.7161931992,
6207.927,177.900695801,120.907226562,13.863196373,
6216.628,177.183959961,121.680114746,14.0522699356,
6225.328,176.543945312,122.630256653,14.2405834198,
6234.029,175.975769043,123.783340454,14.4977693558,
6242.73,175.30708313,125.022438049,14.7338275909,
6251.43,174.774276733,126.519439697,15.0864124298,
6260.131,174.193466187,128.117156982,15.2388648987,
6268.831,173.803359985,129.970779419,15.3622999191,
6277.532,173.277282715,131.841705322,15.4840421677,
6286.233,172.974349976,133.999420166,15.6102352142,
6294.933,172.519821167,136.121078491,15.7354927063,
6303.634,172.00138855,138.197723389,15.8266162872,
6312.334,171.595779419,140.35975647,15.9053287506,
6321.035,171.283508301,142.650970459,15.9334592819,
6329.736,170.944519043,145.00692749,15.9990005493,
6338.436,170.726791382,147.567993164,16.0510540009,
6347.137,170.427932739,150.179779053,16.1705226898,
6355.837,170.165176392,152.913909912,16.1164493561,
6364.538,169.900466919,155.794265747,16.1976146698,
6373.239,169.874664307,158.976699829,16.1858978271,
6381.939,169.679611206,162.067657471,16.229391098,
6390.64,169.43812561,165.170440674,16.3558673859,
6399.34,169.212142944,168.295257568,16.527721405,
6408.041,168.938674927,171.338943481,16.7419052124,
6416.742,168.836868286,174.586914062,16.8926963806,
6425.442,168.625152588,177.753311157,16.9891777039,
6434.143,168.459854126,181.010574341,17.1779727936,
6442.843,168.388214111,184.332275391,17.2670688629,
6451.544,168.17427063,187.489013672,17.499458313,
6460.245,168.088256836,190.736938477,17.6243419647,
6468.945,167.971618652,193.868362427,17.8185710907,
6477.646,168.022659302,197.100708008,17.9629020691,
6486.346,168.044754028,200.214553833,18.0813922882,
6495.047,168.146682739,203.345046997,18.1624622345,
6503.748,168.214385986,206.369735718,18.3563270569,
6512.448,168.1953125,209.1743927,18.3570232391,
6538.55,168.503173828,217.28338623,18.7567195892,
6547.251,168.918823242,220.500900269,18.8635578156,
6555.951,169.192550659,223.491973877,18.9350242615,
6564.652,169.57131958,226.497024536,18.6192245483,
6573.352,169.65473938,229.056976318,18.9258003235,
6582.053,169.739608765,231.470428467,19.1714057922,
6590.754,169.905471802,233.893341064,19.3596420288,
6599.454,170.075744629,236.187759399,19.5052661896,
6608.155,170.355194092,238.530532837,19.5645523071,
6616.855,170.639389038,240.822875977,19.6782493591,
6625.556,170.904556274,243.007369995,19.7502326965,
6634.257,171.095397949,244.971359253,19.9063529968,
6642.957,171.253967285,246.819778442,19.8763847351,
6651.658,171.595794678,248.800949097,19.9278736115,
6660.358,171.934677124,250.712600708,19.8062362671,
6669.059,172.244735718,252.487991333,19.9036540985,
6677.76,172.503173828,254.133850098,20.0713539124,
6686.46,172.773712158,255.691833496,20.2496337891,
6695.161,172.967788696,257.054290771,20.3922805786,
6703.861,173.079345703,258.179260254,20.4412899017,
6712.562,173.240203857,259.331878662,20.5062389374,
6721.263,173.39956665,260.505249023,20.5337791443,
6729.963,173.658752441,261.738342285,20.5922298431,
6738.664,173.916885376,262.907043457,20.528011322,
6747.364,174.06918335,263.821838379,20.532535553,
6756.065,174.227386475,264.691650391,20.6301937103,
6764.766,174.284393311,265.356750488,20.8615589142,
6773.466,174.502243042,266.202728271,20.8455944061,
6782.167,174.708511353,266.984405518,21.063539505,
6790.867,174.866226196,267.657043457,21.2656459808,
6799.568,175.069992065,268.331848145,21.0843238831,
6808.269,175.087219238,268.69128418,21.2554283142,
6816.969,175.292984009,269.311096191,21.453086853,
6825.67,175.547088623,270.011657715,21.4565010071,
6834.37,175.896957397,270.891113281,21.8063201904,
6843.071,176.111785889,271.518554688,21.8321647644,
6851.772,176.470428467,272.391662598,21.9149093628,
6860.472,176.571212769,272.788909912,21.9070682526,
6869.173,176.381561279,272.780151367,22.1215419769,
6877.873,176.589767456,273.230224609,21.9780521393,
6886.574,176.550170898,273.319335938,22.1045036316,
6895.275,176.537155151,273.278717041,22.3255958557,
6903.975,176.499832153,273.168243408,22.3881244659,
6912.676,176.526397705,273.105804443,22.0064926147,
6921.376,176.707366943,273.261779785,22.1660079956,
6930.077,176.83026123,273.337921143,22.1498832703,
6938.778,176.860046387,273.219512939,22.1624221802,
6947.478,176.88710022,273.066253662,22.2095355988,
6956.179,177.030502319,273.112670898,22.0634899139,
6964.879,177.030075073,272.989135742,22.1217899323,
6973.58,177.025238037,272.810821533,21.8570518494,
6982.281,177.048995972,272.655517578,21.7390441895,
6990.981,177.154434204,272.626739502,21.586763382,
6999.682,176.881103516,271.984283447,21.7316074371,
7008.382,177.016357422,271.941497803,21.7032012939,
7017.083,176.88659668,271.482543945,21.6758003235,
7025.784,177.031845093,271.364105225,21.5947933197,
7034.484,177.244384766,271.380401611,21.2037334442,
7043.185,177.141540527,270.969940186,21.4733905792,
7051.885,177.100204468,270.644317627,21.5725307465,
7060.586,177.097671509,270.342071533,21.7096614838,
7069.287,177.403656006,270.552215576,21.7715778351,
7077.987,177.376174927,270.271453857,21.7928123474,
7086.688,177.219360352,269.705230713,21.603811264,
7095.388,177.154205322,269.259124756,21.5844268799,
7104.089,176.971252441,268.692016602,21.4457817078,
7112.79,177.129440308,268.69821167,21.422088623,
7121.49,177.126937866,268.416900635,21.51612854,
7130.191,176.819351196,267.636962891,21.4206409454,
7138.891,176.664718628,266.979888916,21.1948947906,
7147.592,176.747543335,266.68661499,20.8690357208,
7156.293,176.452697754,265.798461914,20.6550540924,
7164.993,176.36100769,265.152587891,20.7843837738,
7173.694,176.26802063,264.391204834,20.8766307831,
7182.394,176.002487183,263.316070557,20.962600708,
7191.095,176.132751465,262.823608398,21.0143375397,
7199.796,176.025924683,261.960968018,21.0769023895,
7208.496,176.220092773,261.525512695,21.0577144623,
7217.197,176.423461914,261.108978271,21.1037120819,
7225.897,176.547668457,260.551574707,20.9045276642,
7234.598,176.721389771,260.011199951,20.6794319153,
7243.299,176.841186523,259.391204834,20.3025512695,
7251.999,177.073883057,258.803131104,19.8553638458,
7260.7,177.210159302,258.011871338,19.9360485077,
7269.4,177.178588867,256.976898193,19.9245986938,
7278.101,177.040924072,255.757003784,19.849395752,
7286.802,176.846694946,254.584533691,19.8222923279,
7295.502,176.959869385,253.909973145,19.5529766083,
7304.203,176.893234253,253.010681152,19.4338932037,
7312.903,176.775375366,252.214172363,19.3927230835,
7321.604,176.807754517,251.740768433,19.3974208832,
7330.305,176.633148193,251.13482666,19.3447532654,
7339.005,176.513320923,250.700439453,19.325302124,
7347.706,176.155059814,250.03288269,19.3187351227,
7356.406,175.642456055,249.322296143,19.5114593506,
7365.107,175.007110596,248.578964233,19.7250480652,
7373.808,174.2237854,247.791641235,19.9376449585,
7382.508,173.089645386,246.637176514,20.1813755035,
7391.209,172.076522827,245.783569336,20.4340724945,
7399.909,170.860153198,244.759765625,20.7765140533,
7408.61,169.57925415,243.679626465,21.0548324585,
7417.311,168.263687134,242.636184692,21.4019355774,
7426.011,166.656478882,241.265762329,21.8933696747,
7434.712,165.19720459,240.196548462,22.3505001068,
7443.412,163.524459839,238.889297485,22.8897132874,
7452.113,161.779876709,237.618972778,23.6321620941,
7460.814,159.626922607,235.861740112,24.4097976685,
7469.514,157.46257019,234.233627319,25.088891983,
7478.215,155.197494507,232.53163147,25.8539047241,
7486.915,152.863693237,230.847076416,26.7749423981,
7495.616,150.529006958,229.233703613,27.6251811981,
7504.317,148.220245361,227.715118408,28.649389267,
7513.017,145.539520264,225.686691284,29.6251335144,
7521.718,142.825592041,223.66355896,30.6805019379,
7530.418,140.104217529,221.729492188,31.7670040131,
7539.119,137.321609497,219.749435425,32.8451461792,
7547.82,134.42175293,217.627029419,33.9237136841,
7556.52,131.549575806,215.662811279,35.0232048035,
7565.221,128.617660522,213.626083374,36.1765365601,
7573.921,125.668319702,211.68421936,37.2089195251,
7582.622,122.606895447,209.551055908,38.3855285645,
7591.323,119.706047058,207.745498657,39.5586166382,
7600.023,116.71698761,205.783752441,40.6999473572,
7608.724,113.797515869,203.96206665,41.7554702759,
7617.424,110.812194824,202.047592163,42.8631401062,
7643.526,102.836647034,197.246932983,45.8284988403,
7652.227,99.2886657715,195.490997314,47.3099365234,
7660.927,96.0189743042,194.140914917,48.7179679871,
7669.628,92.8169326782,192.75541687,50.1642341614,
7678.329,89.6625518799,191.450714111,51.4811439514,
7687.029,86.4293136597,189.958618164,52.8292503357,
7695.73,83.2850112915,188.642578125,54.2311019897,
7704.43,80.0846710205,187.126144409,55.492275238,
7713.131,76.9644546509,185.644042969,56.8420143127,
7721.832,73.9336929321,184.321334839,57.970287323,
7730.532,71.0280227661,183.072052002,59.2249794006,
7739.233,68.2246932983,182.017776489,60.3138198853,
7747.933,65.5584335327,181.049301147,61.4688224792,
7756.634,62.9282341003,180.050842285,62.5958633423,
7765.335,60.3493766785,179.148483276,63.7811012268,
7774.035,57.7472686768,178.279724121,64.8042678833,
7782.736,55.0680847168,177.133560181,65.9256286621,
7791.436,52.3441925049,176.031173706,67.0586547852,
