Time (ms),Position Data for Clock Game(mm)
,x,y,z
12316.852,-19.150970459,148.258865356,70.871055603,
12325.553,-21.853843689,148.309570312,71.6971588135,
12334.253,-24.4958648682,148.367797852,72.5874023438,
12342.954,-27.103597641,148.500366211,73.4540481567,
12351.655,-29.6432476044,148.562927246,74.4379272461,
12360.355,-32.170589447,148.682449341,75.4060897827,
12369.056,-34.6361808777,148.743637085,76.2778167725,
12377.756,-37.0113372803,148.830596924,77.1765899658,
12386.457,-39.2878417969,148.906097412,78.0603485107,
12395.158,-41.5065879822,149.094482422,78.8740005493,
12403.858,-43.6061210632,149.255020142,79.6147537231,
12412.559,-45.6131134033,149.438262939,80.3298797607,
12421.259,-47.5202217102,149.668762207,81.0699691772,
12429.96,-49.3597259521,149.894760132,81.7255783081,
12438.661,-51.1932258606,150.14402771,82.1239929199,
12447.361,-52.935092926,150.438644409,82.9076080322,
12456.062,-54.7035293579,150.735168457,83.4571151733,
12464.762,-56.3474121094,151.054946899,84.2582626343,
12473.463,-57.9054946899,151.350875854,84.9682159424,
12482.164,-59.382610321,151.642303467,85.7276763916,
12490.864,-60.8082427979,151.981140137,86.3375167847,
12499.565,-62.1840934753,152.342849731,86.9851455688,
12508.265,-63.5649909973,152.67086792,87.4644546509,
12516.966,-64.8482208252,152.93409729,88.0511322021,
12525.667,-66.0798568726,153.138595581,88.6911010742,
12534.367,-67.3195953369,153.351867676,89.2184143066,
12543.068,-68.5037918091,153.522842407,89.7701263428,
12551.768,-69.6667785645,153.706420898,90.4166793823,
12560.469,-70.801651001,153.845352173,90.9277496338,
12569.17,-71.845664978,153.923675537,91.4695587158,
12577.87,-72.8720550537,154.06867981,91.9880218506,
12586.571,-73.829750061,154.209960938,92.4608688354,
12595.271,-74.7694778442,154.378890991,92.7674102783,
12603.972,-75.6025924683,154.511245728,93.0824508667,
12612.673,-76.3432693481,154.610580444,93.3679656982,
12621.373,-76.9920730591,154.735992432,93.7929840088,
12630.074,-77.5854034424,154.800598145,94.109413147,
12638.774,-78.1045684814,154.847915649,94.4575271606,
12647.475,-78.6607208252,154.842010498,94.5336151123,
12656.176,-79.1253662109,154.84588623,94.8864517212,
12664.876,-79.517326355,154.704940796,95.0753631592,
12673.577,-79.9144973755,154.576538086,95.1931610107,
12682.277,-80.2295074463,154.412231445,95.3516387939,
12690.978,-80.5408172607,154.261199951,95.4137802124,
12699.679,-80.7949523926,154.121047974,95.5060958862,
12708.379,-80.940826416,153.898803711,95.5608139038,
12717.08,-81.0581359863,153.629074097,95.6173782349,
12725.78,-81.207321167,153.42276001,95.6663513184,
12734.481,-81.4246063232,153.242507935,95.5928344727,
12743.182,-81.6112823486,153.120483398,95.7732467651,
12751.882,-81.7174911499,152.878845215,95.8886795044,
12760.583,-81.8349380493,152.600875854,95.9466552734,
12769.283,-81.9433898926,152.384658813,96.0435333252,
12777.984,-82.0318756104,152.127792358,96.1419906616,
12786.685,-82.2045059204,151.927932739,96.1950836182,
12795.385,-82.3654174805,151.730743408,96.3462600708,
12804.086,-82.6985626221,151.447937012,95.9499206543,
12812.786,-82.8662109375,151.209457397,96.2431030273,
12821.487,-83.0185317993,150.978027344,96.5881118774,
12830.188,-83.1854858398,150.790313721,96.8676528931,
12838.888,-83.3091964722,150.61227417,97.135635376,
12847.589,-83.5460128784,150.502441406,97.0187454224,
12856.289,-83.6635818481,150.469284058,97.2662734985,
12864.99,-83.7680206299,150.362472534,97.2415771484,
12873.691,-84.0035629272,150.317672729,96.9698257446,
12882.391,-84.0778198242,150.2525177,97.1236038208,
12891.092,-84.1723403931,150.141052246,97.2302017212,
12899.792,-84.2137374878,149.992370605,97.3460617065,
12908.493,-84.1985549927,149.827713013,97.4864120483,
12917.194,-84.1646652222,149.622177124,97.4767379761,
12925.894,-84.0626907349,149.424880981,97.5383148193,
12934.595,-84.0358810425,149.225738525,97.2418899536,
12943.295,-83.9710159302,149.071334839,97.0617294312,
12951.996,-83.9283905029,148.962265015,96.8866729736,
12960.697,-83.8077697754,148.856079102,96.9222564697,
12969.397,-83.853729248,148.877105713,96.6785430908,
12978.098,-83.8506240845,148.768798828,96.3167800903,
12986.798,-83.7800445557,148.850372314,96.5382614136,
12995.499,-83.654838562,148.81463623,96.6282806396,
13004.2,-83.552947998,148.776535034,96.6482467651,
13012.9,-83.4303817749,148.675140381,96.4619216919,
13021.601,-83.2484893799,148.607284546,96.4593429565,
13030.301,-83.0652694702,148.52406311,96.3620529175,
13039.002,-82.8846054077,148.438919067,96.3033447266,
13047.703,-82.7434234619,148.405197144,96.2266082764,
13056.403,-82.5753555298,148.370529175,96.2267532349,
13065.104,-82.4069061279,148.284088135,96.1254501343,
13073.804,-82.2196426392,148.189056396,96.0564804077,
13082.505,-82.0950012207,148.141586304,95.9368286133,
13091.206,-82.0225753784,148.057739258,95.5290527344,
13099.906,-81.7759780884,148.004898071,95.6293106079,
13108.607,-81.6150970459,148.059677124,95.6358184814,
13117.307,-81.3822021484,148.053268433,95.589263916,
13126.008,-81.1625442505,148.069580078,95.4669723511,
13134.709,-80.8431625366,148.021560669,95.3422164917,
13143.409,-80.5782165527,148.066650391,95.214302063,
13152.11,-80.4124984741,148.127761841,94.8204879761,
13160.81,-80.1472320557,148.280700684,94.6269378662,
13169.511,-80.0849456787,148.497360229,93.8292617798,
13178.212,-79.734046936,148.934783936,93.9615478516,
13186.912,-79.4291915894,149.439987183,93.6643753052,
13195.613,-79.0591506958,150.174850464,93.6087112427,
13204.313,-78.73387146,151.129928589,93.2692565918,
13213.014,-78.3867645264,152.221405029,92.9301071167,
13221.715,-78.0375061035,153.467193604,92.5837554932,
13230.415,-77.6834869385,154.862182617,92.3577194214,-29.7769355774,164.945159912,148.737869263,
13239.116,-77.3952636719,156.407196045,91.9939498901,
13247.816,-77.1240386963,158.137390137,91.7921218872,
13256.517,-76.8702468872,159.965179443,91.4951400757,
13265.218,-76.6059341431,161.88230896,91.1798019409,
13273.918,-76.3343505859,163.915756226,90.9899520874,
13282.619,-76.1074142456,165.928283691,90.4764251709,
13308.721,-75.5526733398,170.938568115,89.8360824585,
13317.421,-75.3875656128,174.057937622,89.6956634521,
13326.122,-75.2618789673,177.044189453,89.701965332,
13334.822,-75.1337509155,179.910217285,89.6008834839,
13343.523,-75.0223693848,182.778793335,89.5119628906,
13352.224,-74.8839797974,185.460922241,89.3279037476,
13360.924,-74.7929229736,188.152420044,89.3383102417,
13369.625,-74.7816848755,190.844024658,89.3463363647,
13378.325,-74.7848358154,193.422393799,89.3430633545,
13387.026,-74.8297119141,195.913024902,89.3318099976,
13395.727,-74.9360733032,198.418960571,89.392288208,
13404.427,-75.0537033081,200.867218018,89.516960144,
13413.128,-75.1995773315,203.244369507,89.6375350952,
13421.828,-75.456237793,205.749908447,89.441734314,
13430.529,-75.612991333,208.138702393,89.6107711792,
13439.23,-75.704208374,210.357086182,89.8069000244,
13447.93,-75.8384170532,212.675216675,89.9964752197,
13456.631,-76.0128097534,215.086257935,90.1603775024,
13465.331,-76.1170349121,217.349807739,90.3701019287,
13474.032,-76.2844161987,219.846923828,90.689453125,
13482.733,-76.4339752197,222.256637573,91.0587463379,
13491.433,-76.5951538086,224.469772339,91.1913604736,
13500.134,-76.8568954468,226.941040039,91.4910125732,
13508.834,-77.0845336914,229.154602051,91.7968978882,
13517.535,-77.4010162354,231.289718628,91.6520462036,
13526.236,-77.6413269043,233.387496948,91.994758606,
13534.936,-77.8721542358,235.454925537,92.281211853,
13543.637,-78.0335159302,237.260757446,92.6683959961,
13552.337,-78.3366165161,239.434356689,93.0060195923,
13561.038,-78.5886306763,241.527374268,93.5242462158,
13569.739,-78.8846054077,243.530044556,93.6745834351,
13578.439,-79.1814041138,245.496261597,94.0502243042,
13587.14,-79.4642181396,247.339263916,94.430015564,
13595.84,-79.7780456543,249.091064453,94.8165054321,
13604.541,-80.1049575806,250.798980713,95.2977600098,
13613.242,-80.4826965332,252.480636597,95.7740325928,
13621.942,-80.7749633789,253.776092529,96.1383209229,
13630.643,-81.0744552612,255.083312988,96.6317749023,
13639.343,-81.4345703125,256.535797119,97.2125930786,
13648.044,-81.8103103638,257.896606445,97.6256866455,
13656.745,-82.30418396,259.412780762,97.6417007446,
13665.445,-82.6080780029,260.565155029,98.2201461792,
13674.146,-82.9906463623,261.816619873,98.6465072632,
13682.846,-83.3897323608,263.087677002,99.1435012817,
13691.547,-83.8476257324,264.305389404,99.5731506348,
13700.248,-84.1775665283,265.161071777,100.079322815,
13708.948,-84.5298919678,266.017364502,100.500862122,
13717.649,-84.8933944702,266.903289795,100.936355591,
13726.349,-85.2686691284,267.907867432,101.400047302,
13735.05,-85.5954055786,268.744812012,101.79221344,
13743.751,-85.9659042358,269.599212646,101.929084778,
13752.451,-86.2325973511,270.252716064,102.207305908,
13761.152,-86.484161377,270.801086426,102.519111633,
13769.852,-86.8037033081,271.48614502,102.924301147,
13778.553,-87.0135574341,271.650360107,103.056968689,
13787.254,-87.2632827759,271.946258545,103.297058105,
13795.954,-87.5844192505,272.479553223,103.423988342,
13804.655,-87.8259887695,272.811859131,103.647171021,
13813.355,-88.0763473511,273.249481201,103.98765564,
13822.056,-88.4201583862,273.807769775,103.942344666,
13830.757,-88.7333679199,274.159851074,103.785705566,
13839.457,-89.1632080078,274.933990479,103.846328735,
13848.158,-89.4911193848,275.503509521,103.784286499,
13856.858,-89.768661499,275.994873047,104.381958008,
13865.559,-89.9684295654,276.265350342,104.776672363,
13874.26,-90.3110046387,276.728149414,104.810348511,
13882.96,-90.5516815186,277.051055908,105.226348877,
13891.661,-90.7150878906,277.098846436,105.632827759,
13900.361,-90.8661880493,277.158111572,105.907035828,
13909.062,-91.1509094238,277.557556152,106.152915955,
13917.763,-91.2932281494,277.62878418,106.217948914,
13926.463,-91.5116424561,278.023925781,106.496109009,
13935.164,-91.684928894,278.2081604,105.920669556,
13943.864,-91.7013778687,278.322845459,106.051849365,
13952.565,-91.8828735352,278.849212646,106.23261261,
13961.266,-92.1129455566,279.367095947,105.99282074,
13969.966,-92.0400009155,279.291778564,106.217010498,
13978.667,-92.1556625366,279.72479248,106.573944092,
13987.367,-92.1653213501,279.743652344,106.655967712,
13996.068,-92.2439651489,279.863983154,106.653411865,
14004.769,-92.5083236694,280.252838135,106.313682556,
14013.469,-92.4834976196,280.156555176,106.443389893,
14022.17,-92.5278396606,280.314239502,106.58165741,
14030.87,-92.5061645508,280.24987793,106.432922363,
14039.571,-92.6628875732,280.526519775,106.146339417,
14048.272,-92.5213317871,280.382141113,106.308746338,
14056.972,-92.601020813,280.498962402,106.064399719,
14065.673,-92.5434951782,280.498931885,106.360939026,
14074.373,-92.4322052002,280.313690186,106.376182556,
14083.074,-92.3712310791,280.040527344,106.205047607,
14091.775,-92.3163528442,279.974212646,106.446311951,
14100.475,-92.1628723145,279.499267578,106.331802368,
14109.176,-92.0991363525,279.214996338,106.165222168,
14117.876,-92.0369033813,278.969177246,105.992469788,
14126.577,-91.8606338501,278.463439941,105.833000183,
14135.278,-91.8815994263,278.393676758,105.363494873,
14143.978,-91.6443481445,277.896881104,105.25163269,
14152.679,-91.5104370117,277.698822021,105.173950195,
14161.379,-91.3244094849,277.237213135,104.678993225,
14170.08,-91.1639785767,277.006988525,104.598861694,
14178.781,-90.9054794312,276.612365723,104.692741394,
14187.481,-90.8603057861,276.557128906,104.421867371,
14196.182,-90.6157073975,276.127593994,104.311981201,
14204.882,-90.4745407104,275.859100342,104.112876892,
14213.583,-90.3121032715,275.654693604,103.917572021,
14222.284,-90.098274231,275.447540283,103.734687805,
14230.984,-89.9155273438,275.219573975,103.494094849,
14239.685,-89.6838226318,275.098358154,103.319145203,
14248.385,-89.403465271,274.825622559,103.147621155,
14257.086,-89.0757751465,274.508026123,103.045547485,
14265.787,-88.8392715454,274.379882812,102.818092346,
14274.487,-88.498298645,274.178924561,102.563850403,
14283.188,-88.1918640137,274.099029541,101.911056519,
14291.888,-87.7012176514,273.734375,101.413269043,
14300.589,-87.1139450073,273.358581543,101.171905518,
14309.29,-86.5029907227,273.15222168,100.996757507,
14317.99,-85.6535720825,272.366699219,100.556427002,
14326.691,-84.8020324707,271.845550537,100.191352844,
14335.391,-83.7958145142,271.066772461,99.5244598389,
14344.092,-82.6347885132,270.193115234,98.9662475586,
14352.793,-81.4762420654,269.517456055,98.221862793,
14361.493,-80.062789917,268.597015381,97.5743865967,
14370.194,-78.4674453735,267.570770264,96.8027267456,
14378.894,-76.7493896484,266.574798584,95.814163208,
14387.595,-74.9172973633,265.522644043,94.7331771851,
14413.697,-70.3322296143,262.712463379,92.2455368042,
14422.397,-67.2057571411,260.500183105,90.6464385986,
14431.098,-64.2195892334,258.562011719,89.2117233276,
14439.799,-61.2293243408,256.508300781,87.7279891968,
14448.499,-58.1385726929,254.325241089,86.2253952026,
14457.2,-55.1515274048,252.35383606,84.4615936279,
14465.9,-52.1243095398,250.41973877,83.0705337524,
14474.601,-49.0169677734,248.375518799,81.7176208496,
14483.302,-45.8736038208,246.388549805,80.3500595093,
14492.002,-42.6080665588,244.270004272,78.7922897339,
14500.703,-39.2825813293,242.179489136,77.2112426758,
14509.403,-35.8893508911,239.904663086,75.6544189453,
14518.104,-32.380569458,237.576187134,74.3357772827,
14526.805,-28.7894668579,235.299987793,72.9378433228,
14535.505,-25.1997737885,233.070709229,71.332359314,
14544.206,-21.5390529633,230.677017212,70.0322952271,
14552.906,-17.8666801453,228.343002319,68.7362747192,
14561.607,-14.1691036224,225.914230347,67.3837966919,
14570.308,-10.3899259567,223.569869995,66.1352386475,
14579.008,-6.55363512039,221.341506958,64.8712234497,
14587.709,-2.73061013222,219.219848633,63.5476417542,
14596.409,1.12895035744,217.022598267,62.3500938416,
14605.11,4.96841812134,214.840957642,61.0699157715,
14613.811,8.75734519958,212.699462891,59.8202972412,
14622.511,12.5106534958,210.603912354,58.6166763306,
14631.212,16.1912117004,208.776550293,57.5240516663,
14639.912,19.7961158752,206.852172852,56.4390106201,
14648.613,23.3433055878,205.162506104,55.4979057312,
14657.314,26.828453064,203.332733154,54.4517784119,
14666.014,30.3049221039,201.771636963,53.543170929,
14674.715,33.6989059448,200.232559204,52.5428466797,
14683.415,37.0230903625,198.772155762,51.5954818726,
14692.116,40.271736145,197.227966309,50.6620559692,
14700.817,43.4566307068,195.843490601,49.8880348206,
14709.517,46.5501937866,194.445663452,49.188117981,
14718.218,49.5544776917,193.09526062,48.5663642883,
14726.918,52.5052986145,191.783355713,47.9722175598,
14735.619,55.4456329346,190.534454346,47.2998313904,
14744.32,58.41954422,189.46005249,46.6624641418,
14753.02,61.311706543,188.218200684,46.0074310303,
14761.721,64.2445678711,187.173187256,45.4472312927,
14770.421,67.1191864014,186.08026123,44.8061332703,
14779.122,69.9290924072,184.967819214,44.2595939636,
14787.823,72.6636276245,183.870330811,43.7115097046,
14796.523,75.4309310913,182.924972534,43.2295379639,
14805.224,78.1738433838,181.898193359,42.6712837219,
14813.924,80.8890686035,180.940139771,42.1037254333,
14822.625,83.6088180542,180.031143188,41.599193573,
14831.326,86.3762893677,179.305236816,41.1969451904,
14840.026,89.0752410889,178.45942688,40.7888717651,
14848.727,91.7861557007,177.646438599,40.4211921692,
14857.427,94.4740524292,176.768707275,40.0451431274,
14866.128,97.122718811,175.902557373,39.6169013977,
14874.829,99.7065963745,175.053710938,39.2122459412,
14883.529,102.212165833,174.247421265,38.8596534729,
14892.23,104.625869751,173.411697388,38.5315933228,
14900.93,106.981170654,172.618927002,38.2546234131,
14909.631,109.198417664,171.68611145,37.9391937256,
14918.332,111.42276001,170.843811035,37.6889266968,
14927.032,113.683670044,170.062530518,37.4782333374,
14935.733,115.856773376,169.160140991,37.2637634277,
14944.433,118.052101135,168.298141479,37.0656204224,
14953.134,120.156455994,167.321914673,36.8364143372,
14961.835,122.297660828,166.457229614,36.6246147156,
14970.535,124.357223511,165.619735718,36.4273338318,118.966117859,161.552215576,215.191665649,
14979.236,126.304924011,164.694824219,36.2743835449,120.512832642,162.550109863,216.209197998,
14987.936,128.173858643,163.730407715,36.1440162659,120.8126297,161.876617432,215.539337158,
14996.637,129.951141357,162.714813232,36.0157966614,121.687759399,161.746337891,215.715179443,
15005.338,131.614974976,161.573684692,35.854385376,
15014.038,133.322235107,160.541595459,35.7105636597,
15022.739,134.990570068,159.520782471,35.6350708008,
15031.439,136.556777954,158.394424438,35.5459747314,
15040.14,137.979400635,157.144866943,35.4359893799,
15048.841,139.404647827,155.945755005,35.3162994385,
15057.541,140.697555542,154.655334473,35.1917877197,
15066.242,141.952285767,153.383682251,35.0589981079,
15074.942,143.149520874,152.122665405,34.9499588013,
15083.643,144.29624939,150.886734009,34.8417472839,
15092.344,145.459579468,149.71182251,34.7555847168,
15101.044,146.537033081,148.552383423,34.7629356384,
15109.745,147.569351196,147.445388794,34.7318763733,
15118.445,148.508895874,146.296005249,34.7270355225,
15127.146,149.359115601,145.1043396,34.6879501343,
15135.847,150.22064209,144.000778198,34.7095680237,
15144.547,150.893112183,142.822128296,34.6592216492,
15153.248,151.564178467,141.765670776,34.6567344666,
15161.948,152.111160278,140.709838867,34.6805610657,
15170.649,152.587982178,139.742050171,34.7018814087,
15179.35,153.091262817,138.849578857,34.7599983215,
15188.05,153.523040771,137.960632324,34.7635726929,
15196.751,153.975463867,137.118270874,34.7614326477,
15205.451,154.138519287,136.08744812,34.7637748718,
15214.152,154.416259766,135.250320435,34.7680091858,
15222.853,154.60458374,134.381088257,34.7949066162,
15231.553,154.76159668,133.517089844,34.7991294861,
15240.254,154.841705322,132.707336426,34.8400993347,
15248.954,154.763290405,131.85206604,34.9050598145,
15257.655,154.728256226,131.17868042,34.8878364563,
15266.356,154.578552246,130.527023315,34.9084014893,
15275.056,154.433364868,130.075271606,34.925239563,
15283.757,154.1902771,129.601470947,34.9352531433,
15292.457,153.949066162,129.311065674,34.939743042,
15301.158,153.738327026,129.139724731,34.9447479248,
15309.859,153.464645386,129.006835938,34.9635276794,
15318.559,153.152938843,128.914367676,34.9639663696,
15327.26,152.790435791,128.874298096,34.8398933411,
15335.96,152.375778198,128.971588135,34.8976402283,
15344.661,151.997024536,129.150848389,34.9136428833,
15353.362,151.518554688,129.335647583,34.9709129333,
15362.062,151.08190918,129.66456604,35.0424461365,
15370.763,150.670501709,130.082641602,35.081401825,
15379.463,150.216339111,130.469772339,35.0699462891,
15388.164,149.727218628,130.892990112,35.0148277283,
15396.865,149.325927734,131.422195435,35.1040306091,
15405.565,148.781570435,131.863815308,35.1214904785,
15414.266,148.314941406,132.356750488,35.1140403748,
15422.966,147.8230896,132.803100586,35.085144043,
15431.667,147.362350464,133.291534424,35.1489524841,
15440.368,146.893035889,133.707778931,35.1935882568,
15449.068,146.429718018,134.09475708,35.251247406,
15457.769,146.013290405,134.461456299,35.2856636047,
15466.469,145.631225586,134.800048828,35.2815093994,
15475.17,145.281036377,135.141036987,35.3284301758,
15483.871,144.986373901,135.512390137,35.334274292,
15492.571,144.679244995,135.861663818,35.320098877,
15518.673,144.220046997,136.57925415,35.3003540039,
15527.374,143.937072754,137.059799194,35.3960800171,
15536.074,143.697021484,137.383331299,35.3917160034,
15544.775,143.408157349,137.583755493,35.3882217407,
15553.475,143.232345581,137.815200806,35.426109314,
15562.176,143.05039978,137.968383789,35.4492263794,
15570.877,142.916061401,138.116043091,35.4557685852,
15579.577,142.761795044,138.236312866,35.503288269,
15588.278,142.595336914,138.289855957,35.5215950012,
15596.978,142.525024414,138.408859253,35.5046615601,
15605.679,142.402542114,138.432723999,35.4654464722,
15614.38,142.233032227,138.377197266,35.3964996338,
15623.08,142.176712036,138.412353516,35.3516807556,
15631.781,142.081436157,138.417831421,35.3516616821,
15640.481,141.939804077,138.389099121,35.3272705078,
15649.182,141.837539673,138.365066528,35.3109169006,
15657.883,141.586730957,138.237426758,35.3218460083,
15666.583,141.311538696,138.136047363,35.3020782471,
15675.284,141.086776733,138.120620728,35.3165206909,
15683.984,140.804580688,138.074127197,35.3314247131,
15692.685,140.658111572,138.16178894,35.3595962524,
15701.386,140.527893066,138.237579346,35.2980117798,
15710.086,140.341964722,138.29284668,35.3017272949,
15718.787,140.185150146,138.343078613,35.2371788025,
15727.487,140.085266113,138.473846436,35.2484664917,
15736.188,139.969314575,138.591094971,35.2165031433,
15744.889,139.950439453,138.787414551,35.2269706726,
15753.589,139.838287354,138.858810425,35.1830711365,
15762.29,139.766479492,138.973632812,35.1562805176,
15770.99,139.713516235,139.153503418,35.1527862549,
15779.691,139.63293457,139.290542603,35.1826095581,
15788.392,139.557266235,139.420257568,35.1710205078,
15797.092,139.432342529,139.496276855,35.1829910278,
15805.793,139.377685547,139.627258301,35.1947975159,
15814.493,139.372253418,139.777374268,35.2299346924,
15823.194,139.363616943,139.89755249,35.228351593,
15831.895,139.339370728,139.983062744,35.2088699341,
15840.595,139.327758789,140.069000244,35.2108192444,
15849.296,139.256332397,140.07901001,35.1877937317,
15857.996,139.237442017,140.131469727,35.1878585815,
15866.697,139.184783936,140.140441895,35.1745376587,
15875.398,139.075088501,140.107666016,35.1363258362,
15884.098,138.988510132,140.14553833,35.1190719604,
15892.799,138.794876099,140.149871826,35.174331665,
15901.499,138.531326294,140.161224365,35.2388687134,
15910.2,138.13269043,140.14276123,35.3081550598,
15918.901,137.558868408,140.097244263,35.4521179199,
15927.601,136.882980347,140.107528687,35.6380805969,
15936.302,135.990081787,140.01739502,35.7940063477,
15945.002,134.984558105,140.041213989,36.0583496094,
15953.703,133.83984375,140.163452148,36.3903846741,
15962.404,132.437667847,140.298278809,36.7773971558,
15971.104,130.938354492,140.566345215,37.2252120972,
15979.805,129.178970337,140.7940979,37.6864089966,
15988.505,127.245704651,141.057144165,38.2640686035,
15997.206,125.069442749,141.254653931,38.9059638977,
16005.907,122.808898926,141.475479126,39.560760498,
16014.607,120.504951477,141.721252441,40.3031005859,
16023.308,118.071235657,141.870727539,41.0399398804,
16032.008,115.656166077,142.04927063,41.7083740234,
16040.709,113.173782349,142.137466431,42.3768730164,
16049.41,110.624412537,142.113586426,43.0249252319,
16058.11,108.151397705,142.104873657,43.6126441956,
16066.811,105.72933197,142.065917969,44.040561676,
16075.511,103.306159973,142.004943848,44.4905509949,
16084.212,100.926872253,141.992645264,45.0450363159,
16092.913,98.5319900513,141.943130493,45.4733772278,
16101.613,96.129234314,141.894226074,45.9454116821,
16110.314,93.716835022,141.846755981,46.3433036804,
16119.014,91.2823944092,141.813995361,46.8541755676,
16127.715,88.81199646,141.777862549,47.4016342163,
16136.416,86.353805542,141.794006348,47.8809432983,
16145.116,83.8184280396,141.79776001,48.3649177551,
16153.817,81.2414169312,141.824111938,49.0042915344,
16162.517,78.6295547485,141.814071655,49.5970993042,
16171.218,76.0500183105,141.892303467,50.1958312988,
16179.919,73.4506835938,141.945526123,50.8137435913,
16188.619,70.8742218018,142.059738159,51.4893074036,
16197.32,68.2904663086,142.198028564,52.160861969,
16206.02,65.6731185913,142.292098999,52.7431640625,
16214.721,62.9842834473,142.312347412,53.3898887634,
16223.422,60.2647781372,142.343475342,54.0870361328,
16232.122,57.5134353638,142.38092041,54.7392311096,
16240.823,54.7232284546,142.378616333,55.4979248047,
16249.523,51.9198036194,142.461105347,56.2766036987,
16258.224,49.1074142456,142.622238159,57.0316505432,
16266.925,46.2920837402,142.733139038,57.7472457886,
16275.625,43.4718818665,142.859970093,58.5112609863,
16284.326,40.6459236145,142.972244263,59.2199020386,
16293.026,37.8117103577,143.071578979,60.0462837219,
16301.727,34.944355011,143.121231079,60.9578895569,
16310.428,32.0205841064,143.073913574,61.8346595764,
16319.128,29.0731906891,143.018997192,62.8364639282,
16327.829,26.075296402,142.857070923,63.8302001953,
16336.529,23.0535907745,142.781646729,64.9319534302,
16345.23,20.0035457611,142.587844849,66.0137786865,
16353.931,16.9694004059,142.395812988,67.0938568115,
16362.631,13.9630680084,142.173950195,68.1849136353,
16371.332,11.0218334198,141.99659729,69.2623443604,
16380.032,8.15229415894,141.768798828,70.3419418335,
16388.733,5.3711810112,141.645233154,71.4688110352,
16397.434,2.67037725449,141.493927002,72.5204391479,
16406.134,0.0322613939643,141.373031616,73.5492401123,
16414.835,-2.54262590408,141.323623657,74.5428161621,
16423.535,-5.05820322037,141.305801392,75.6246795654,
16432.236,-7.50292444229,141.253234863,76.7306518555,
16440.937,-9.8536863327,141.181640625,77.7420196533,
16449.637,-12.1298894882,141.252944946,78.8032150269,
16458.338,-14.290063858,141.31729126,79.8369369507,
16467.038,-16.3652515411,141.488342285,80.9573135376,
16475.739,-18.3778553009,141.681991577,81.966468811,
16484.44,-20.3322410583,141.965408325,83.0318984985,
16493.14,-22.2671260834,142.294937134,84.0787963867,
16501.841,-24.1562042236,142.630722046,85.2335968018,
16510.541,-26.0488491058,142.947723389,86.2783126831,
16519.242,-27.8991184235,143.186965942,87.2525253296,
16527.943,-29.7100563049,143.473510742,88.3863296509,
16536.643,-31.4164237976,143.717727661,89.5710220337,
16545.344,-33.095035553,144.002822876,90.559753418,
16554.044,-34.6596984863,144.316238403,91.6147994995,
16562.745,-36.1828460693,144.682800293,92.5988769531,
16571.446,-37.5689315796,145.011306763,93.5455932617,
16580.146,-38.8978614807,145.425842285,94.5358123779,
16588.847,-40.1586303711,145.777038574,95.3666152954,
16597.547,-41.4054870605,146.156219482,96.1082382202,
16623.649,-45.5738792419,147.063598633,98.4940414429,
16632.35,-46.4115905762,147.50227356,99.3926925659,
16641.05,-47.3849487305,147.925842285,100.26335144,
16649.751,-48.3862419128,148.324493408,101.050804138,
16658.452,-49.3726387024,148.721618652,101.787582397,
16667.152,-50.2687797546,149.009674072,102.528907776,
16675.853,-51.1675186157,149.30821228,103.128181458,
16684.553,-52.0294494629,149.571594238,103.691596985,
16693.254,-53.0240020752,149.776977539,103.638282776,
16701.955,-53.7803726196,149.923217773,104.520278931,
16710.655,-54.5095863342,149.920227051,105.208328247,
16719.356,-55.292755127,149.966400146,105.778045654,
16728.056,-56.0178871155,149.880493164,106.228538513,
16736.757,-56.7801742554,149.871017456,106.720169067,
16745.458,-57.4937400818,149.790206909,107.352088928,
16754.158,-58.2051773071,149.665557861,107.867431641,
16762.859,-58.9837112427,149.517166138,107.972480774,
16771.559,-59.9077453613,149.398269653,108.026290894,
16780.26,-60.5047416687,149.298904419,108.767967224,
16788.961,-61.1075057983,149.199829102,109.533950806,
16797.661,-61.7582778931,149.172714233,110.252502441,
16806.362,-62.3622703552,148.977981567,110.764335632,
16815.062,-63.2085914612,148.83265686,110.68926239,
16823.763,-63.8107757568,148.648635864,111.483283997,
16832.464,-64.4925003052,148.543914795,112.22077179,
16841.164,-65.2867431641,148.365615845,112.319831848,
16849.865,-65.93019104,148.253204346,113.107009888,
16858.565,-66.5500183105,148.147476196,113.815658569,
16867.266,-67.1971206665,148.039855957,114.277229309,
16875.967,-67.7505111694,147.97517395,114.936820984,
16884.667,-68.325881958,147.87298584,115.303726196,
16893.368,-68.8286590576,147.771270752,115.696479797,
16902.068,-69.29296875,147.608169556,116.013534546,
16910.769,-69.861328125,147.53729248,116.071212769,
16919.47,-70.3182907104,147.488937378,116.398803711,
16928.17,-70.7647247314,147.333023071,116.418190002,
16936.871,-71.0624923706,147.313598633,116.88558197,
16945.571,-71.2757568359,147.214309692,117.200576782,
16954.272,-71.4938430786,147.206573486,117.431663513,
16962.973,-71.7895736694,147.179718018,117.275306702,
16971.673,-71.8793640137,147.084289551,117.392601013,
16980.374,-71.9494628906,147.015365601,117.567893982,
16989.074,-72.0354919434,146.983215332,117.663124084,
16997.775,-72.0532531738,146.942749023,117.70111084,
17006.476,-72.0782241821,146.968414307,117.714096069,
17015.176,-72.0393981934,146.956893921,117.710906982,
17023.877,-71.9675369263,147.018203735,117.815925598,
