Time (ms),Position Data for Clock Game(mm)
,x,y,z
5865.486,-18.1090869904,161.630905151,194.336242676,
5874.182,-18.5459899902,162.211791992,194.025115967,
5909.667,-19.1207027435,164.565216064,192.04019165,
5918.363,-19.4939842224,166.554672241,190.257171631,
5927.058,-19.7901382446,168.403717041,188.78956604,
5935.754,-19.962305069,170.241653442,187.426849365,
5944.449,-20.0866699219,172.010116577,186.13142395,
5953.145,-20.170797348,173.71307373,184.956268311,
5961.841,-20.1206531525,175.406646729,183.534866333,
5970.536,-20.1150226593,176.940078735,182.348098755,
5979.232,-20.0858306885,178.519622803,181.195846558,
5987.927,-20.042678833,179.97177124,179.931167603,
5996.623,-19.9072246552,181.36390686,178.586410522,
6005.319,-19.8090076447,182.603424072,177.476867676,
6014.014,-19.6101646423,183.765396118,176.258834839,
6022.71,-19.337890625,184.853408813,175.121765137,
6031.405,-19.0108509064,186.068008423,174.152908325,
6040.101,-18.6120433807,187.266677856,173.100753784,
6048.797,-18.1655216217,188.384613037,172.071182251,
6057.492,-17.7518062592,189.463485718,171.215774536,
6066.188,-17.3576831818,190.71307373,170.480026245,
6074.883,-16.9325466156,191.915206909,169.609008789,
6083.579,-16.5737762451,193.043670654,168.788711548,
6092.275,-16.2278823853,194.123825073,167.916717529,
6100.97,-15.9115419388,195.226989746,167.009078979,
6109.666,-15.624247551,196.522460938,166.241073608,
6118.361,-15.4154148102,197.798141479,165.523208618,
6127.057,-15.2566022873,198.739807129,164.57774353,
6135.753,-15.1949796677,199.740692139,163.746688843,
6144.448,-15.1374588013,200.707382202,162.589523315,-59.5390892029,189.159896851,227.353668213,
6153.144,-15.1769113541,201.386993408,161.577941895,-59.5597572327,189.775970459,226.410171509,
6161.839,-15.1424884796,202.277954102,160.216018677,-59.734588623,190.577270508,225.665100098,
6170.535,-15.258649826,203.007202148,159.286300659,-59.6360855103,190.815979004,224.310668945,
6179.231,-15.4398050308,203.678741455,158.208007812,-59.7945327759,191.492111206,223.10005188,
6187.926,-15.7328948975,204.38621521,157.268264771,-60.0148544312,192.776733398,223.151092529,
6196.622,-16.1313915253,205.167907715,156.2996521,-60.2425231934,193.584228516,222.105895996,
6205.317,-16.6057682037,205.962890625,155.29901123,-60.5638160706,194.726928711,221.712844849,
6214.013,-17.0762023926,206.665985107,154.146652222,-60.766166687,195.551956177,221.028182983,
6222.709,-17.6072902679,207.413772583,153.18800354,-61.0853233337,196.785369873,220.677841187,
6231.404,-18.1996154785,208.130722046,152.40133667,-61.191696167,197.168121338,219.41746521,
6240.1,-18.8652610779,208.850875854,151.574234009,-61.1814498901,198.136947632,218.378952026,
6248.795,-19.5340480804,209.513000488,150.703430176,-61.4263916016,198.70072937,217.631973267,
6257.491,-20.2419223785,210.169616699,150.059280396,-61.9699287415,199.603408813,217.467758179,
6266.187,-20.9074192047,210.802337646,149.263687134,-61.2968482971,199.411499023,216.683670044,
6274.882,-21.6262454987,211.465881348,148.660598755,-61.0641975403,200.394836426,216.074920654,
6283.578,-22.3719367981,212.066955566,147.950592041,-61.8169670105,200.917526245,215.440658569,
6292.273,-23.1638450623,212.488494873,147.233215332,-62.3516578674,201.725128174,214.896881104,
6300.969,-24.01354599,212.807128906,146.720184326,-63.0808868408,202.64704895,215.093017578,
6309.665,-24.9013080597,213.238510132,146.396957397,-63.3429145813,202.345443726,214.120574951,
6318.36,-25.7549705505,213.268966675,145.696517944,-64.2723846436,203.316162109,214.142105103,
6327.056,-26.6493206024,213.483795166,145.099899292,-63.7098808289,203.041107178,213.022949219,
6335.751,-27.6041622162,213.690414429,144.569534302,-63.909778595,203.366546631,212.284942627,
6344.447,-28.5395774841,214.019042969,143.575866699,-65.1435089111,203.814285278,212.229370117,
6370.534,-30.8899517059,214.612579346,142.007705688,-67.2589645386,205.47694397,211.505874634,
6379.229,-32.124256134,214.381652832,141.43371582,-68.4292144775,205.485778809,210.723388672,
6387.925,-33.3059616089,214.381164551,141.187957764,-69.5975341797,205.780212402,210.097763062,
6396.621,-34.3788375854,214.245285034,140.661514282,-70.4207077026,205.664108276,209.84967041,
6405.316,-35.4726448059,214.139328003,140.317642212,-71.4217681885,205.881698608,209.855163574,
6414.012,-36.5526199341,213.999832153,139.772949219,-72.3928375244,205.701171875,208.963134766,
6422.712,-37.6726799011,213.965148926,139.490188599,-72.9478530884,204.92276001,207.758377075,-32.3841094971,157.501068115,212.431594849,
6431.413,-38.8299102783,213.936523438,139.152267456,-73.7161254883,204.981704712,207.612213135,-33.0605125427,156.698928833,212.286315918,
6440.114,-39.9638290405,214.043014526,138.668838501,-74.987121582,205.620559692,207.86265564,-33.7845115662,156.201095581,212.115158081,
6448.814,-41.0970230103,214.058959961,138.315155029,-76.2093048096,206.262069702,207.674209595,-34.5403289795,155.923660278,212.029678345,
6457.515,-42.207244873,213.946060181,137.998428345,-76.9566574097,205.613082886,206.676345825,-35.3353881836,156.064727783,212.511932373,
6466.215,-43.3631134033,214.091827393,137.66885376,-77.7316741943,205.39163208,206.496856689,
6474.916,-44.5261497498,214.185455322,137.120254517,-78.822479248,205.507919312,206.252288818,
6483.617,-45.7518234253,214.436462402,136.768569946,-80.084526062,206.090011597,206.071670532,
6492.317,-46.9837265015,214.488967896,136.588943481,-81.1369018555,206.447387695,206.032318115,
6501.018,-48.2306747437,214.53427124,136.35383606,-82.1305236816,206.435241699,205.684860229,
6509.718,-49.5261611938,214.72555542,136.001922607,-82.456199646,205.166442871,205.506591797,
6518.419,-50.8052215576,214.771118164,135.515304565,-83.4627990723,205.350921631,205.339950562,
6527.12,-52.1169548035,215.003540039,135.233078003,-84.8169250488,205.78125,205.182830811,
6535.82,-53.4206123352,215.278656006,134.948730469,-85.9188842773,205.72227478,204.781997681,
6544.521,-54.709980011,215.570205688,134.460739136,-87.3781585693,206.28503418,204.450927734,
6553.221,-55.9754905701,215.814865112,134.155593872,-88.9604034424,207.060501099,204.645690918,
6561.922,-57.2369537354,215.969955444,134.066925049,-89.9570465088,206.874542236,204.032958984,
