Time (ms),Position Data for Clock Game(mm)
,x,y,z
3744.024,13.0197401047,202.528930664,70.3710021973,32.0261650085,171.746826172,158.731338501,
3752.719,12.3070850372,204.698638916,68.6849746704,31.1299724579,173.117050171,157.526611328,
3761.415,11.6034469604,206.761642456,67.1158752441,30.1795825958,174.661407471,156.341842651,
3770.11,10.8883295059,208.99180603,65.7683181763,
3778.806,10.1337280273,211.051361084,64.5398864746,
3787.502,9.39152336121,213.141555786,63.5428009033,
3796.197,8.63143539429,214.96232605,62.6141357422,
3804.893,7.90983915329,216.684844971,61.7740898132,
3813.588,7.18216848373,218.146514893,60.9518432617,22.0449981689,189.589401245,147.609313965,
3822.284,6.48745346069,219.722579956,60.3971862793,21.6822967529,190.070281982,147.109268188,
3830.98,5.72410202026,221.684844971,59.7971038818,
3839.675,4.99396467209,223.357498169,59.3494644165,
3848.371,4.21896076202,225.198730469,58.9273757935,
3857.066,3.50937175751,227.028137207,58.7456893921,
3865.762,2.7513756752,228.873916626,58.611114502,
3874.458,1.94354212284,230.491394043,58.5073013306,
3883.153,0.937274634838,232.254074097,58.253288269,
3891.849,0.0597806088626,233.666595459,58.3150062561,
3900.544,-0.867710888386,235.040893555,58.4248924255,
3909.24,-1.85680305958,236.539047241,58.5849876404,
3917.936,-2.82972979546,237.707183838,58.6740760803,
3926.631,-3.82537031174,239.118164062,58.7677955627,
3935.327,-4.77585315704,240.346603394,58.9162902832,
3944.022,-5.71490955353,241.830764771,59.1282424927,
3952.718,-6.73876428604,243.313568115,59.2914352417,
3961.414,-7.72059249878,244.542633057,59.4327583313,
3970.109,-8.7862033844,246.00402832,59.6392631531,
3978.805,-9.91866970062,247.695358276,59.9081916809,
3987.5,-11.0445795059,249.075088501,60.2169380188,
3996.196,-12.2199106216,250.462600708,60.5397529602,
4004.897,-13.465587616,251.546127319,60.7549552917,
4013.597,-14.7556648254,252.744689941,61.1151924133,
4022.298,-16.1515350342,253.808303833,61.3273849487,
4030.998,-17.4769172668,254.764221191,61.670917511,
4039.699,-18.8073806763,255.553665161,61.9738883972,
4048.4,-20.1287879944,256.513305664,62.2350769043,
4057.1,-21.3569412231,257.257659912,62.6311454773,
4065.801,-22.5652999878,258.385986328,63.1162910461,
4074.501,-23.7748222351,259.522613525,63.6283988953,
4083.202,-24.9273471832,260.618774414,64.1262207031,
4091.903,-26.1386241913,261.730438232,64.4630737305,
4100.603,-27.1937026978,262.851806641,64.9876098633,
4109.304,-28.2793083191,264.206481934,65.4511184692,
4118.004,-29.2292079926,265.323577881,66.0045852661,
4126.705,-30.0965957642,266.088806152,66.4608230591,
4135.406,-30.9494667053,266.997436523,66.7464675903,
4144.106,-31.7597675323,268.088104248,67.2890472412,
4152.807,-32.4641647339,269.164123535,67.7847061157,
4161.507,-33.0506973267,270.063110352,68.2807540894,
4170.208,-33.6020240784,270.808441162,68.6138687134,
4178.909,-34.0865058899,271.577331543,68.9072341919,
4187.609,-34.5503082275,272.402160645,69.1077346802,
4196.31,-34.9066963196,272.932647705,69.345413208,
4205.01,-35.3002586365,273.710662842,69.4683303833,
4213.711,-35.6972503662,274.727752686,69.7862548828,
4222.412,-36.0061607361,275.411102295,70.0400009155,
4231.112,-36.2980384827,276.22442627,70.1913452148,
4239.813,-36.4891052246,277.021911621,70.4901275635,
4248.513,-36.5450515747,277.29196167,70.793762207,
4257.214,-36.633518219,277.755859375,70.8953399658,
4265.915,-36.677406311,278.320953369,71.0721740723,
4274.615,-36.6708564758,278.798858643,71.2202148438,
4283.316,-36.6359443665,279.130462646,71.326133728,
4292.016,-36.6258659363,279.492828369,71.4354934692,
4300.717,-36.6150894165,279.658111572,71.509979248,
4309.418,-36.6689758301,280.086669922,71.5746231079,
4318.118,-36.6913986206,280.205047607,71.575378418,
4344.22,-37.2206840515,281.002197266,71.7884216309,
4352.921,-37.0075340271,280.762634277,71.8366012573,
4361.621,-36.7558479309,280.067871094,71.7873306274,
4370.322,-36.6493148804,280.210632324,71.814201355,
4379.022,-36.4675483704,280.114898682,71.7441558838,
4387.723,-36.2660293579,279.804931641,71.7310256958,
4396.424,-36.1234931946,279.727874756,71.735244751,
4405.124,-36.061504364,279.714172363,71.7685317993,
4413.825,-35.8516616821,279.38092041,71.7259902954,
4422.525,-35.8145866394,279.504577637,71.7398910522,
4431.226,-35.63438797,279.159698486,71.741104126,
4439.927,-35.4649276733,278.679443359,71.7142105103,
4448.627,-35.3035736084,278.514282227,71.7490921021,
4457.328,-35.084186554,278.31362915,71.7937469482,
4466.028,-34.8213729858,278.116271973,71.8184814453,
4474.729,-34.5378265381,277.998687744,71.7824478149,
4483.43,-34.2897377014,278.016601562,71.6300430298,
4492.13,-34.0495414734,278.124053955,71.4379577637,
4500.831,-33.6990737915,277.893005371,71.3422698975,
4509.531,-33.3761825562,277.727386475,71.3088607788,
4518.232,-33.0593070984,277.422302246,71.0916137695,
4526.933,-32.744178772,277.447265625,71.0494003296,
4535.633,-32.43491745,277.272247314,70.7793579102,
4544.334,-32.0666923523,277.308135986,70.7541275024,
4553.034,-31.6433563232,277.093688965,70.4396438599,
4561.735,-31.0709838867,276.696136475,70.2430725098,
4570.436,-30.4587574005,276.348052979,69.9060745239,
4579.136,-29.757932663,276.069061279,69.5456161499,
4587.837,-28.9944400787,276.330963135,69.333152771,
4596.537,-27.9998512268,275.941711426,68.8288269043,
4605.238,-26.9135360718,275.82913208,68.2096099854,
4613.939,-25.7026481628,275.549316406,67.3701553345,
4622.639,-24.2323722839,274.845550537,66.4722366333,
4631.34,-22.5503234863,274.436950684,65.6984176636,
4640.04,-20.7247104645,273.886657715,64.7104492188,
4648.741,-18.7351474762,273.51550293,63.358707428,
4657.442,-16.483505249,273.067260742,62.0262680054,
4666.142,-14.104631424,272.426391602,60.3978500366,
4674.843,-11.3995103836,271.980102539,58.7921485901,
4683.543,-8.44278144836,271.282623291,57.0856742859,
4692.244,-5.18879032135,270.71270752,55.2582511902,
4700.945,-1.73370146751,270.353363037,53.1053390503,
4709.645,2.00157260895,269.906005859,50.9677772522,
4718.346,5.75471591949,269.074279785,48.6184539795,
4727.046,9.67047309875,268.80670166,46.4837265015,
4735.747,13.5741262436,268.230865479,44.3132896423,
4744.448,17.6337833405,267.847625732,42.1902236938,
4753.148,21.8369445801,267.196838379,39.9879150391,
4761.849,26.24958992,266.937866211,37.8939971924,
4770.549,30.8032131195,266.579711914,35.6260643005,
4779.25,35.5545158386,266.343811035,33.5945777893,
4787.951,40.3700561523,266.042175293,31.3476905823,
4796.651,45.2701454163,265.31427002,29.2148227692,
4805.352,50.2532463074,265.21963501,26.8468742371,
4814.052,55.1173858643,264.696258545,24.5071372986,
4822.753,60.0917358398,264.781036377,22.1790218353,
4831.454,65.0117721558,264.327880859,20.2808971405,
4840.154,69.9451980591,264.113677979,18.0503883362,
4848.855,74.9164810181,263.795074463,16.2260398865,
4857.555,79.8557357788,263.736877441,14.0987730026,
4866.256,84.8348846436,263.824432373,12.3086128235,
4874.957,89.5876922607,263.60635376,10.3732652664,
4883.657,94.2914581299,263.607940674,8.43383407593,
4892.358,98.8843231201,263.526153564,6.63761377335,
4901.058,103.438804626,263.354949951,5.05823421478,
4909.759,107.91608429,263.253143311,3.37511348724,
4918.46,112.450767517,263.41394043,1.56949961185,
4927.16,116.797828674,263.438476562,-0.11563193053,
4935.861,121.019309998,263.367645264,-1.54431021214,
4944.561,125.144691467,263.309936523,-3.00526809692,
4953.262,129.235717773,263.441040039,-4.50493717194,
4961.963,133.240646362,263.563201904,-5.86064529419,
4970.663,137.089523315,263.558807373,-7.04026412964,
4979.364,140.780456543,263.423675537,-8.23902130127,
4988.064,144.356155396,263.282714844,-9.41130161285,
4996.765,147.959716797,263.319274902,-10.4902734756,
5005.466,151.402099609,263.267181396,-11.6546974182,
5014.166,154.678039551,263.132354736,-12.7369613647,
5022.867,157.839782715,263.05368042,-13.7529125214,
5031.567,160.960479736,263.172943115,-14.6729631424,
5040.268,163.974365234,263.401489258,-15.5880184174,
5048.969,166.820602417,263.605804443,-16.3642883301,
5057.669,169.523330688,263.852874756,-17.074016571,
5066.37,172.31652832,264.461029053,-18.256685257,
5075.07,174.752578735,264.876251221,-18.7071323395,
5083.771,176.990722656,265.145263672,-19.300163269,
5092.472,178.762313843,265.063720703,-19.7510032654,
5101.172,180.674072266,265.455718994,-20.0896205902,
5109.873,182.385620117,265.809783936,-20.4905700684,
5118.573,183.817687988,266.064758301,-20.7407588959,
5127.274,185.448165894,266.836181641,-20.9658870697,
5135.975,186.666595459,267.218719482,-21.0824222565,
5144.675,187.87071228,267.788269043,-21.2132282257,
5153.376,188.820388794,268.234100342,-21.3199539185,
5162.076,189.696212769,268.721984863,-21.4830207825,
5170.777,190.91116333,269.765045166,-22.9852409363,
5179.478,191.441879272,270.049346924,-22.7135334015,
5188.178,192.108291626,270.714691162,-22.4398193359,
5196.879,192.588500977,271.214141846,-22.4206981659,
5205.579,192.901138306,271.623901367,-22.2319793701,
5214.28,193.289382935,272.328369141,-22.0405597687,
5222.981,193.310379028,272.723114014,-21.8080120087,
5231.681,193.460662842,273.382354736,-21.63530159,
5240.382,193.507904053,274.067108154,-21.372795105,
5249.082,193.543487549,274.946685791,-21.2060317993,
5257.783,193.412704468,275.665252686,-21.019203186,
5266.484,192.987625122,276.119720459,-20.7628612518,
5275.184,193.021255493,277.218536377,-20.9113197327,
5283.885,192.856231689,277.861053467,-20.8603076935,
5292.585,192.656799316,278.501831055,-20.5820808411,
5301.286,192.561645508,279.27355957,-20.3123893738,
5309.987,192.332199097,279.782440186,-20.2106838226,
5318.687,192.025680542,280.246704102,-19.9287509918,
5327.388,191.920532227,280.932312012,-20.097442627,
5336.088,191.375411987,280.967376709,-19.9977493286,
5344.789,191.104095459,281.404632568,-20.1749362946,
5353.49,190.684844971,281.68460083,-19.8681182861,
5362.19,190.280273438,282.07144165,-19.7117195129,
5370.891,189.738113403,282.134521484,-19.6079120636,
5379.591,189.398300171,282.506256104,-19.3355445862,
5388.292,189.115631104,282.96963501,-19.2695331573,
5396.993,188.641952515,283.022491455,-19.2305030823,
5405.693,188.26739502,283.23828125,-19.1659221649,
5414.394,188.064666748,283.658630371,-19.2207202911,
5423.094,187.609786987,283.697021484,-18.98462677,
5449.196,187.380447388,284.120300293,-19.0517711639,
5457.897,186.748046875,283.826446533,-18.9500312805,
5466.597,186.408782959,283.810424805,-18.7269973755,
5475.298,186.142379761,283.653839111,-18.8227157593,
5483.999,185.821182251,283.325408936,-18.8190040588,
5492.699,185.756866455,283.409545898,-18.8446025848,
5501.4,185.545700073,283.203704834,-19.0065097809,
5510.1,185.576721191,283.338348389,-19.1462955475,
5518.801,185.227401733,282.892486572,-19.06483078,
5527.502,185.048522949,282.720031738,-18.965303421,
5536.202,184.774765015,282.315887451,-19.0823707581,
5544.903,184.581939697,282.049499512,-19.1682815552,
5553.603,184.403701782,281.763244629,-19.1196346283,
5562.304,184.297912598,281.545959473,-19.1560497284,
5571.005,184.036193848,281.050415039,-19.1001567841,
5579.705,183.85848999,280.652984619,-19.0234451294,
5588.406,183.8409729,280.446105957,-19.3303050995,
5597.106,183.582992554,279.887969971,-19.2635192871,
5605.807,183.310134888,279.306640625,-19.3107910156,
5614.508,182.651153564,278.199066162,-19.0258522034,
5623.208,182.079803467,277.277984619,-18.8513126373,
5631.909,181.658798218,276.581787109,-18.6833114624,
5640.609,180.99029541,275.550109863,-18.6534137726,
5649.31,180.260223389,274.389099121,-18.4912910461,
5658.011,179.650894165,273.447296143,-18.3560791016,
5666.711,178.883148193,272.27355957,-18.1438121796,
5675.412,177.938644409,270.86706543,-17.7763977051,
5684.112,177.157455444,269.688354492,-17.9983024597,
5692.813,176.334518433,268.624908447,-17.5958652496,
5701.514,175.212921143,267.219390869,-17.1800765991,
5710.214,173.907546997,265.598510742,-16.8200855255,
5718.915,172.660003662,264.387420654,-16.3281459808,
5727.615,171.100036621,262.826629639,-16.4194545746,
5736.316,169.548629761,261.501464844,-15.9839601517,
5745.017,167.57093811,259.734436035,-15.3256921768,
5753.717,165.344726562,257.801605225,-14.3842763901,
5762.418,163.178070068,256.202636719,-13.3148145676,
5771.118,160.716934204,254.28453064,-12.5387001038,
5779.819,158.022460938,252.189971924,-11.5654172897,
5788.52,155.345184326,250.36340332,-10.4488687515,
5797.22,152.482269287,248.363357544,-9.42948532104,
5805.921,149.601852417,246.622924805,-8.23275947571,
5814.621,146.561080933,244.770050049,-7.00235319138,
5823.322,143.327713013,242.770599365,-5.6331949234,
5832.023,140.075469971,240.986526489,-4.18840122223,
5840.723,136.578231812,238.901550293,-2.88527703285,
5849.424,132.97845459,236.744873047,-1.62148427963,
5858.124,129.38218689,234.731170654,-0.0790196210146,
5866.825,125.74130249,232.638214111,1.3526288271,
5875.526,122.122055054,230.580764771,2.90741419792,
5884.226,118.46370697,228.584243774,4.51416635513,
5892.927,114.671867371,226.465621948,6.09565258026,
5901.627,110.70111084,224.120681763,7.67113542557,
5910.328,106.740364075,221.95803833,9.3935546875,
5919.029,102.824020386,219.950546265,11.0380020142,
5927.729,98.8127059937,217.693435669,12.7468919754,
5936.43,94.7967758179,215.467300415,14.5058927536,
5945.13,90.785774231,213.240127563,16.3267364502,
5953.831,86.8347396851,211.178939819,18.1261692047,
5962.532,82.8846588135,209.102935791,19.9697151184,
5971.232,78.9230804443,207.027603149,21.8485126495,
5979.933,75.0492858887,205.053863525,23.7301139832,
5988.633,71.1345748901,202.954650879,25.7216777802,
5997.334,67.2526168823,201.022857666,27.7106323242,
6006.035,63.3971710205,199.144622803,29.7474689484,
6014.735,59.521572113,197.277633667,31.7649250031,
6023.436,55.6012992859,195.359512329,33.784412384,
6032.136,51.7382011414,193.45791626,35.8530731201,
6040.837,47.9503936768,191.63722229,37.9034347534,
6049.538,44.2467460632,189.889266968,39.8398132324,
6058.238,40.6244659424,188.108657837,41.8662261963,
6066.939,37.0973701477,186.336975098,43.8490905762,
6075.639,33.7288665771,184.771820068,45.8849983215,
6084.34,30.3545093536,183.096862793,47.7117996216,
6093.041,27.0775165558,181.504745483,49.5545158386,
6101.741,23.8578453064,179.894195557,51.3144187927,
6110.442,20.7359886169,178.102706909,53.1184654236,
6119.142,17.6817722321,176.511062622,54.8343963623,
6127.843,14.7028522491,174.907745361,56.3540077209,
6136.544,11.8843641281,173.459854126,57.8764190674,
6145.244,9.20439720154,172.061477661,59.3156738281,
6153.945,6.61816167831,170.594650269,60.5756111145,
6162.645,4.15041732788,169.141677856,61.6973342896,
6171.346,1.81675517559,167.884506226,62.826461792,
6180.047,-0.390569329262,166.570114136,63.7752418518,
6188.747,-2.50297212601,165.293289185,64.6558532715,
6197.448,-4.46928453445,164.103347778,65.5181045532,
6206.148,-6.30791044235,162.921539307,66.2351608276,
6214.849,-7.98637342453,161.808151245,66.953338623,
6223.55,-9.60771560669,160.728088379,67.4541702271,
6232.25,-11.0708675385,159.678451538,68.0303497314,
6240.951,-12.4462165833,158.735717773,68.5186920166,
6249.651,-13.7246589661,157.848922729,69.0113754272,
6258.352,-14.9691076279,157.048660278,69.5098724365,
6267.053,-16.1426124573,156.211044312,69.9527511597,
6275.753,-17.309720993,155.432647705,70.4185562134,
6284.454,-18.3942813873,154.720962524,70.9655075073,
6293.154,-19.4281101227,153.994934082,71.5152740479,
6301.855,-20.4497032166,153.335388184,72.0677566528,
6310.556,-21.4199485779,152.652374268,72.6642456055,
6319.256,-22.3473148346,152.001800537,73.1723327637,
6327.957,-23.2145442963,151.297531128,73.7269363403,
6336.657,-23.9993782043,150.623825073,74.3030166626,
6345.358,-24.7237567902,150.038146973,74.8322143555,
6354.059,-25.3333396912,149.427474976,75.2655563354,
6362.759,-25.8979530334,148.951446533,75.6589889526,
6371.46,-26.4139099121,148.592666626,76.0074539185,
6380.16,-26.9291362762,148.296920776,76.2328262329,
6388.861,-27.344865799,148.081634521,76.5701446533,
6397.562,-27.7423629761,147.864227295,76.7785568237,
6406.262,-28.063741684,147.802642822,77.1155319214,
6414.963,-28.2976055145,147.717971802,77.4051513672,
6423.663,-28.4898395538,147.627105713,77.6230010986,
6432.364,-28.6644592285,147.48109436,77.7461242676,
6441.065,-28.8291110992,147.333709717,77.8281402588,
6449.765,-28.958366394,147.196807861,77.8700714111,
6458.466,-29.0103168488,147.123123169,78.0056610107,
6467.166,-29.0317783356,147.08404541,78.0751495361,
6475.867,-29.0070285797,147.090667725,78.1124725342,
6484.568,-28.947593689,147.16569519,78.0983352661,
6493.268,-28.8576145172,147.235412598,78.0207290649,
6501.969,-28.7075176239,147.436691284,77.9711914062,
6510.669,-28.5004253387,147.666778564,77.9801254272,
6519.37,-28.2817687988,147.963500977,77.9698028564,
6528.071,-28.0649814606,148.330535889,77.9348144531,
6554.172,-28.1237335205,148.518615723,77.9733276367,
6562.873,-27.4179592133,149.086257935,77.4956817627,
6571.574,-26.8490791321,149.551712036,77.1120452881,
6580.274,-26.360956192,149.954788208,76.7905883789,
6588.975,-25.9309444427,150.294342041,76.4820632935,
6597.675,-25.5033588409,150.648391724,76.2555770874,
6606.376,-25.0942897797,150.930389404,76.0519561768,
6615.077,-24.7332115173,151.171539307,75.7592468262,
6623.777,-24.4120559692,151.364715576,75.4268569946,
6632.478,-23.9967041016,151.53024292,75.1771316528,
6641.178,-23.5539455414,151.714111328,74.9468688965,
6649.879,-23.1238327026,151.857788086,74.6421127319,
6658.58,-22.6797943115,152.057617188,74.3281860352,
6667.28,-22.3070869446,152.256469727,73.9338684082,
6675.981,-21.9673252106,152.419418335,73.4681625366,
6684.681,-21.5142860413,152.544616699,73.2412414551,
6693.382,-21.1034011841,152.660827637,73.0229644775,
6702.083,-20.740240097,152.690002441,72.7509689331,
6710.783,-20.3990421295,152.70475769,72.6071090698,
6719.484,-20.0850162506,152.708450317,72.4798583984,
6728.184,-19.7753124237,152.679626465,72.4095916748,
6736.885,-19.4994831085,152.595031738,72.2545928955,
6745.586,-19.2681617737,152.541168213,72.1103515625,
6754.286,-19.0237369537,152.547042847,72.0075531006,
6762.987,-18.8747329712,152.549133301,71.7324066162,
6771.687,-18.5898265839,152.629180908,71.702545166,
6780.388,-18.3178958893,152.723587036,71.6648101807,
6789.089,-18.1083374023,152.792617798,71.51612854,
6797.789,-17.928188324,152.830535889,71.3400802612,
6806.49,-17.7114334106,153.000534058,71.3452758789,
6815.19,-17.5769996643,153.037384033,71.1887054443,
6823.891,-17.4185829163,153.104949951,71.2044754028,
6832.592,-17.2507076263,153.103302002,71.2248687744,
6841.292,-17.1864833832,153.065536499,71.0799407959,
6849.993,-16.9993839264,153.047195435,71.1505432129,
6858.693,-16.9467582703,153.070739746,71.0274047852,
6867.394,-16.8690891266,153.104156494,70.8746490479,
6876.095,-16.7016067505,153.192321777,70.8326873779,
6884.795,-16.5100955963,153.31098938,70.8336029053,
6893.496,-16.3499755859,153.400787354,70.7072601318,
6902.196,-16.1042461395,153.439819336,70.6700134277,
6910.897,-15.9400100708,153.520339966,70.5044937134,
6919.598,-15.7197904587,153.616149902,70.4875183105,
6928.298,-15.5897407532,153.606765747,70.2618560791,
6936.999,-15.3355531693,153.622039795,70.2958984375,
6945.699,-15.1226377487,153.610351562,70.2431640625,
6954.4,-14.9135284424,153.589706421,70.1517181396,
6963.101,-14.6563682556,153.69430542,70.150718689,
6971.801,-14.3349637985,153.768966675,70.064781189,
6980.502,-14.0227365494,153.913528442,69.8839492798,
6989.202,-13.6127052307,154.04486084,69.6281967163,
6997.903,-13.1979799271,154.340866089,69.3657302856,
7006.604,-12.752655983,154.607803345,69.0239257812,
7015.304,-12.3172006607,154.949951172,68.6148910522,
7024.005,-11.8705272675,155.336471558,68.2914428711,
7032.705,-11.436290741,155.688720703,67.9397354126,
7041.406,-11.0152797699,156.22203064,67.6313552856,
7050.107,-10.6018733978,156.794143677,67.1586761475,
7058.807,-10.1237916946,157.394088745,66.6909713745,
7067.508,-9.70195960999,158.270782471,66.1395645142,
7076.208,-9.26783466339,159.267120361,65.5418014526,
7084.909,-8.86688423157,160.538162231,64.9545898438,
7093.61,-8.47514915466,161.904327393,64.3327102661,
7102.31,-8.10520267487,163.507675171,63.7186050415,
7111.011,-7.75621843338,165.271606445,63.1391677856,
7119.711,-7.49045991898,167.150680542,62.6019210815,
7128.412,-7.25018501282,169.086471558,62.1152839661,
7137.113,-7.0702829361,171.155838013,61.7104530334,
7145.813,-6.96806621552,173.326385498,61.3718185425,
7154.514,-6.91779327393,175.77104187,61.1278038025,
7163.214,-6.94164705276,178.247543335,60.8319892883,
7171.915,-6.9668636322,180.877471924,60.6873283386,
7180.616,-7.04095315933,183.463302612,60.5646133423,
7189.316,-7.14878129959,186.250839233,60.5927963257,
7198.017,-7.33078765869,189.020736694,60.6175079346,
7206.717,-7.58008480072,191.909500122,60.7297477722,
7215.418,-7.92714357376,194.892044067,60.841632843,
7224.119,-8.28700447083,197.846939087,61.0504989624,
7232.819,-8.72011375427,200.728881836,61.2540626526,
7241.52,-9.20747089386,203.705459595,61.5903091431,
7250.22,-9.76662826538,206.730484009,61.9332542419,
7258.921,-10.3449954987,209.667617798,62.3937301636,
7267.622,-11.0111875534,212.603179932,62.8463973999,
7276.322,-11.6706027985,215.460235596,63.3833198547,
7285.023,-12.4160575867,218.545776367,63.9073905945,
7293.723,-13.2021799088,221.585693359,64.5049514771,
7302.424,-13.9563865662,224.785736084,65.2449188232,
7311.125,-14.9154033661,228.006942749,65.7113571167,
7319.825,-15.6363401413,230.777862549,66.4526443481,
7328.526,-16.3951740265,233.669082642,67.1336135864,
7337.226,-17.1444454193,236.27104187,67.7746658325,
7345.927,-17.959821701,239.098388672,68.5347442627,0.127810686827,210.864852905,151.187667847,
7354.628,-18.8297328949,241.913238525,69.2932281494,-0.260861724615,211.925048828,151.39630127,
7363.328,-19.6531620026,244.360519409,69.955406189,-0.538266301155,212.998168945,151.650192261,
7372.029,-20.4593582153,246.719512939,70.6021652222,-0.439669877291,214.040054321,152.086151123,
7380.729,-21.2774372101,249.139709473,71.0986709595,-0.915815651417,215.34324646,152.299133301,
7389.43,-21.9702835083,251.17427063,71.7266082764,-1.24898254871,216.8487854,152.873535156,
7398.131,-22.7284469604,253.790893555,72.4453811646,-1.09782528877,218.042785645,153.206207275,
7406.831,-23.4103546143,256.014831543,72.9965667725,-1.42165958881,219.49118042,153.488876343,
7415.532,-24.043088913,258.234893799,73.5963363647,-1.84269845486,221.143386841,153.793609619,
7424.232,-24.6945743561,260.458679199,74.1570205688,-2.65594267845,222.750335693,154.141403198,
7432.933,-25.3199996948,262.678710938,74.6248779297,
7441.634,-25.946521759,264.945556641,75.0896148682,
7450.334,-26.5135269165,266.77746582,75.4245986938,
7459.035,-27.0006866455,268.652435303,75.8745956421,
7467.735,-27.4646377563,270.566436768,76.3336791992,
