Position Data for Tapping Exercise, Total Taps:,13
Time (s),Finger 1,,,Finger 2,,,Finger 3,,,Finger 4,,,Finger 5
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0.00545498157686,-11.5154504776,117.959266663,41.7620048523,
0.0145702711166,-11.010134697,108.858482361,48.2906455994,
0.0226321435472,-10.4431991577,105.499740601,56.9797134399,
0.0320116202368,-10.192984581,112.324684143,64.9235916138,
0.0838249501942,-9.46286010742,112.903526306,45.6963500977,
0.0916562835231,-9.91589736938,118.479507446,41.0030288696,
0.100416436239,-10.5760316849,126.020500183,35.9565238953,
0.109104961921,-11.4875612259,135.508895874,30.9640464783,
0.118343183438,-12.5969715118,147.215194702,26.4566078186,
0.12650699946,-13.8403701782,161.342056274,22.7584724426,
0.134809072313,-14.8960895538,177.030197144,20.1548538208,
0.144028304338,-15.5440816879,192.776733398,18.6257247925,
0.152916386266,-15.6330118179,206.311248779,18.3634719849,
0.161206798905,-15.3017787933,216.699905396,19.0126514435,
0.169679110892,-14.7627706528,224.974319458,20.1536617279,
0.178171744968,-14.0552043915,231.666549683,21.6915130615,
0.187788756888,-13.285326004,237.628677368,23.6279277802,
0.195557458206,-12.5254592896,242.862106323,25.6969146729,
0.204119054123,-11.8574228287,247.061721802,27.9427471161,
0.212999473625,-11.2751235962,250.810531616,29.8230438232,
0.22206012673,-10.8058490753,254.096755981,31.2939548492,
0.229973414711,-10.4675207138,256.189849854,32.8053016663,
0.240033514788,-10.2660970688,257.922576904,34.0347251892,
0.247455408008,-10.2760591507,258.591278076,34.1287307739,
0.25670195825,-10.5562086105,257.876708984,33.9830513,
0.264938067603,-10.9862108231,255.618911743,32.7218933105,
0.273322095107,-11.4950799942,251.635955811,30.667016983,
0.282087578207,-11.9677810669,245.659591675,27.9191398621,
0.291722913321,-12.3009719849,237.174179077,25.0278663635,
0.317274108327,-12.4766788483,203.472717285,20.8619327545,
0.326624934203,-12.4361581802,181.378860474,20.5008220673,
0.334316344956,-12.1751785278,160.878448486,22.0368537903,
0.343364338399,-11.6452274323,142.818557739,25.3448104858,
0.352134818734,-10.9251213074,128.682861328,30.0725402832,
0.361279425385,-10.1112852097,118.395355225,35.4634857178,
0.369306983469,-9.27289199829,112.02596283,40.9434051514,
0.377843593212,-8.87127971649,110.602874756,47.2901306152,
0.386793640852,-7.76751804352,113.056816101,52.0275878906,
0.39633869259,-7.56057977676,110.288970947,52.0614204407,
0.403983795633,-7.66110610962,109.565475464,50.0088844299,
0.412666657783,-7.97766494751,111.363609314,46.1271972656,
0.421808266093,-8.45560073853,115.37097168,41.0627861023,
0.432198183672,-9.08025550842,121.280433655,35.5270462036,
0.438470712872,-9.84637546539,128.813064575,29.965177536,
0.448069734747,-10.7467737198,137.7993927,24.6765727997,
0.455879413391,-11.7702102661,148.137130737,19.8088169098,
0.465364165162,-12.8728513718,159.705688477,15.7431497574,
0.473682895465,-14.0390338898,171.945892334,12.7931671143,
0.482039271603,-15.1961965561,184.070632935,10.932592392,
0.490553893512,-16.1869487762,195.762039185,10.3162612915,
0.499951027098,-16.7755336761,206.668411255,10.7322235107,
0.507694075945,-16.7660484314,217.049499512,11.8591938019,
0.516529520332,-16.0849971771,226.552780151,13.1537122726,
0.525458246437,-14.81316185,235.210494995,15.0120096207,
0.534339665385,-13.1030063629,242.800170898,17.4513969421,
0.54265106641,-11.2358207703,249.051696777,19.8136081696,
0.551070407708,-9.32485866547,254.306365967,22.0812034607,
0.560149384008,-7.42361879349,258.197723389,24.3636741638,
0.568985827842,-5.65547895432,261.840484619,25.8131484985,
0.57710466875,-4.12659502029,264.170532227,27.5932826996,
0.585556991798,-2.86244988441,265.902618408,28.6809024811,
0.594211536283,-1.93764948845,266.701293945,29.3012332916,
0.603668969837,-1.36555504799,266.384552002,29.4752750397,
0.611500636315,-1.13444125652,265.179870605,28.8190460205,
0.620271449798,-1.10182869434,262.637145996,27.9305019379,
0.629229159865,-1.18711555004,260.061706543,26.2494544983,
0.638281817394,-1.371311903,256.212738037,24.8934631348,
0.646474284229,-1.75277972221,251.459594727,23.1055316925,
0.656185910463,-2.27734494209,245.764923096,21.0781879425,
0.663975933317,-3.02135276794,239.1456604,19.0795173645,
0.673501995562,-3.87893724442,231.205612183,16.852273941,
0.681652818774,-4.84258270264,221.820327759,14.7159967422,
0.690008528614,-5.89689207077,210.525512695,12.6450281143,
0.698628425604,-6.86723566055,197.067687988,11.1331672668,
0.708203460752,-7.58830308914,181.623306274,10.8139305115,
0.715868552734,-8.05198383331,164.525588989,11.7832307816,
0.725213715078,-8.29558372498,146.992279053,14.4991321564,
0.733721007709,-8.37290287018,130.596343994,19.0657939911,
0.743243072167,-8.31088447571,116.968894958,25.3814067841,
0.751735039945,-8.09645557404,106.840797424,33.0042076111,
